path,OpenSMT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc006.smt2,1,0.31661959800112527,1,2.557277898013126,1,0.2610571749974042,1,0.35535586599144153,1,0.42537940699548926
QF_LIA/nec-smt/large/getoption_group/prp-65-49.smt2,1,29.898446037987014,1,56.00780517997919,1,0.42996740198577754,0,1201.7385230950022,1,114.46580369801086
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__034.smt2.slack.smt2,0,1201.2128745530063,1,890.5315351180034,0,1201.2110768040002,1,1.160406665992923,0,1201.7145239449892
QF_LIA/nec-smt/large/getoption_group/prp-13-50.smt2,1,110.37083654198796,1,49.22866164398147,1,0.6600577360077295,0,1201.7110591649835,1,141.5775018120039
QF_LIA/20220307-SMPT/RwMutex-PT-r0100w0010/RC-03.smt2,1,0.2979998929949943,1,1.0677822360303253,1,0.21910221301368438,1,0.3061833910178393,1,0.5055920040031197
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/15-vars/cut_lemma_02_006.smt2.slack.smt2,1,0.22523731901310384,1,0.6022544829756953,1,0.21078016501269303,1,0.3002621470077429,0,1201.7151220180094
QF_LIA/rings_preprocessed/ring_2exp10_4vars_2ite_unsat.smt2,1,0.270533611997962,1,0.6559571879915893,1,0.26970434898976237,1,0.2823745930218138,1,0.2317525099933846
QF_LIA/nec-smt/large/checkpass/prp-1-50.smt2,1,225.69298900698777,1,107.0824089780217,1,0.5329949299921282,1,520.4106968590058,1,127.40036618500017
QF_LIA/nec-smt/med/checkpass_pwd/prp-6-23.smt2,1,0.983218567998847,1,1.875828169984743,1,0.24948264699196443,1,0.38488996602245606,1,2.5060487689916044
QF_LIA/20220307-SMPT/Diffusion2D-PT-D50N010/RF-08.smt2,1,0.45594597898889333,1,1.7285100760054775,1,0.2339804289804306,1,0.4457505839818623,1,0.6797865260014078
QF_LIA/bofill-scheduling/SMT_random_LIA/ex23400_2600_100.smt2,1,0.28010057800565846,1,3.9622992310323752,1,0.7036980059929192,1,0.5450230690184981,1,0.7701148219930474
QF_LIA/nec-smt/large/handler_sigchld/prp-10-47.smt2,1,12.02208117498958,1,15.037938616005704,1,0.34420191700337455,1,4.327406124008121,1,39.798542852004175
QF_LIA/20220307-SMPT/Referendum-PT-0500/RC-10.smt2,1,0.29275662399595603,1,2.2358239439781755,1,0.21858579298714176,1,0.3237586359900888,1,0.48485656500270125
QF_LIA/20220307-SMPT/BART-PT-060/RF-08.smt2,1,0.8161263740039431,1,4.011151647020597,1,0.2801688569888938,1,1.2537001119926572,1,2.248969367996324
QF_LIA/20220307-SMPT/DatabaseWithMutex-PT-02/RF-01.smt2,1,0.2143071989994496,1,0.5472569669946097,1,0.2105263620032929,1,0.2704161389847286,1,0.23304201100836508
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__032.smt2.slack.smt2,0,1201.213888407001,0,1201.7450042500277,0,1201.2136465689982,1,1.0876936959975865,1,0.3898316800041357
QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/10.lp.smt2,1,0.3052086299867369,1,1.3812535349861719,1,0.23126282199518755,1,0.3653094590117689,1,0.4236184640030842
QF_LIA/bofill-scheduling/SMT_real_LIA/ex6900_2400_100.smt2,1,0.5573930969985668,1,13.197247697971761,1,0.35736357601126656,1,0.4421113380230963,1,0.5615515849931398
QF_LIA/dillig/40-29.smt2,1,82.37605485299719,1,0.6918583459919319,1,0.24419239501003176,1,0.8679547350038774,1,0.32488944799115416
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__002.smt2.slack.smt2,1,0.22140838600171264,1,0.5808927409816533,1,0.23284453299129382,1,0.27205135600524954,1,0.2904397159873042
QF_LIA/nec-smt/large/bftpd_login/prp-63-46.smt2,1,9.454178973013768,1,48.23722805501893,1,0.9193664780177642,1,113.26875912302057,1,56.33236121099617
QF_LIA/20220307-SMPT/RwMutex-PT-r0500w0010/RC-10.smt2,1,0.8725852409988875,1,2.146231437975075,1,0.2873566829948686,1,0.7322531389945652,1,1.9451339420047589
QF_LIA/nec-smt/large/handler_sigchld/prp-24-48.smt2,1,23.10648753598798,1,21.05190462002065,1,0.21577329700812697,1,4.400906652997946,1,1.4779602409980725
QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0100/RF-08.smt2,1,0.3706003880070057,1,2.002734223031439,1,0.2488899290037807,1,0.3990033659792971,1,0.765723592005088
QF_LIA/dillig/45-32.smt2,1,651.3437147299992,0,1201.7185639289673,1,0.26178685802733526,1,0.8107578769850079,1,1.7054063359973952
QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N150/RC-13.smt2,1,0.21934370600502007,1,0.5729332980117761,1,0.20990446899668314,1,0.27928977899136953,1,0.25871888200344983
QF_LIA/bofill-scheduling/SMT_random_LIA/ex28400_2600_100.smt2,1,0.28100128201185726,1,2.567728119029198,1,0.3131754939968232,1,0.5573652170132846,1,0.9362634610006353
QF_LIA/tightrhombus/tightrhombus-273-245-2.smt2,1,0.21983070099668112,1,0.44302505697123706,1,3.3462304989807308,1,0.5383818599802908,1,0.7359045909979613
QF_LIA/20220307-SMPT/RwMutex-PT-r0500w0010/RF-03.smt2,1,1.0187279649981065,1,5.06057101796614,1,0.261675480986014,1,0.7188475520233624,1,2.603109322997625
QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__007.smt2,1,3.37747304700315,1,0.5431568170315586,1,0.24337405600817874,1,0.2811717000149656,1,0.2623927620006725
QF_LIA/mathsat/FISCHER6-9-fair.smt2,1,0.6125264389847871,1,4.223168531025294,1,0.272516741999425,1,0.43374100999790244,1,0.44344865799939726
QF_LIA/slacks/35-32.slack.smt2,0,1201.2339055149932,0,1201.7192587250029,0,1201.2133047420066,1,4.765403828991111,0,1201.7281033379986
QF_LIA/nec-smt/large/int_from_list/prp-45-44.smt2,1,45.907073521011625,1,13.711935501021799,1,0.3196313639928121,1,11.2228006060177,1,39.57058982200397
QF_LIA/nec-smt/med/checkpass_pwd/prp-11-33.smt2,1,40.49845307201031,1,9.841178560978733,1,0.3882886820065323,1,91.36766290900414,1,122.70944685899303
QF_LIA/nec-smt/large/checkpass_pwd/prp-39-46.smt2,1,662.720750198001,1,31.255861981015187,1,3.841280841996195,0,1201.7194992089935,1,132.93420409799728
QF_LIA/20220307-SMPT/Referendum-PT-0050/RF-00.smt2,1,0.22262528102146462,1,0.6966849259915762,1,0.21181324101053178,1,0.27640668299864046,1,0.25666265400650445
QF_LIA/bofill-scheduling/SMT_real_LIA/ex7980_2400_100.smt2,1,0.5770912830193993,1,2.0910520219476894,1,0.28147261100821197,1,0.48741782098659314,1,0.6572640110098291
QF_LIA/bofill-scheduling/SMT_real_LIA/ex9840_2400_100.smt2,1,0.2645608979946701,1,57.7421172609902,1,0.2855632290011272,1,0.4161231879843399,1,0.5341804229974514
QF_LIA/nec-smt/large/getoption_user/prp-42-46.smt2,1,120.47136777100968,1,41.916490765986964,1,0.26354823299334385,0,1201.7166493510013,1,31.19128565301071
QF_LIA/20231117-c_inference/80_80_52_5_sat.smt2,0,1201.2286103439983,1,589.6643939500209,0,1201.2207562529948,0,1201.7201382979983,0,1201.7156959580025
QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/7.lp.smt2,1,0.29472025799623225,1,1.4785303989774548,1,0.22278018400538713,1,0.3753525989886839,1,0.34727804800786544
QF_LIA/20220307-SMPT/SwimmingPool-PT-10/RF-03.smt2,1,0.2417593330028467,1,0.43347573204664513,1,0.20919051399687305,1,0.27521371401962824,1,0.22552405200258363
QF_LIA/bofill-scheduling/SMT_random_LIA/ex18500_2600_100.smt2,1,0.535021201998461,1,40.92982792301336,1,2.3299811669858173,1,0.5870953490084503,1,1.4677945110015571
QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0050/RF-12.smt2,1,0.2591749260027427,1,1.0038582970155403,1,0.21894235399668105,1,0.33544271302525885,1,0.3390805319941137
QF_LIA/20220307-SMPT/MAPK-PT-02560/RC-08.smt2,1,0.2134379409835674,1,0.48187325400067493,1,0.2224096069985535,1,0.27717493200907484,1,0.24919546900491696
QF_LIA/nec-smt/large/checkpass/prp-46-49.smt2,1,107.15769827800978,1,74.16595291299745,1,0.4313778009964153,1,94.40113666199613,1,31.037149683004827
QF_LIA/20220307-SMPT/Sudoku-PT-AN01/RC-08.smt2,1,0.2105888919904828,1,0.44001181999919936,1,0.20963808600208722,1,0.26708461801172234,1,0.22040432499488816
