path,Bitwuzla,,SMTInterpol,,YicesQS,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node151296.smt2,1,0.2841668620239943,1,0.5899654839886352,1,0.23041477496735752,1,0.2678078811150044,1,0.23770761815831065
BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_433.smt2,0,1201.2664847469423,0,0.6071657649881672,1,0.2807788460049778,0,385.3824091779534,1,2.924235495040193
BV/2017-Preiner-psyco/052.smt2,1,0.6046277040150017,0,1201.7244804069924,1,0.46979206800460815,1,0.41716508800163865,1,1.147016131086275
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_60.smt2,1,44.054412961006165,0,1201.734496865014,1,0.6880485091824085,1,0.3657783952075988,1,161.32266477006488
BV/2018-Preiner-cav18/check_bvsle_bvmul_64bit.smt2,0,1201.3237531490158,0,0.42253557601361535,1,0.24293092219159007,1,465.3134165601805,1,1.9481570548377931
BV/2020-Preiner-fmcad20/inv/check_ic_concat_s_x_64.smt2,1,0.25865146005526185,0,93.75162133201957,1,0.23714729701168835,1,0.3090147019829601,1,0.22726712515577674
BV/2020-Preiner-fmcad20/inv/check_ic_bvsge_x_s_4.smt2,1,0.24526702612638474,0,0.9836174960073549,1,0.22044678404927254,1,0.2784649410750717,1,0.24458099994808435
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_9.smt2,1,0.2170661010313779,0,0.7675484960200265,0,1201.7207561910618,0,6.345582687994465,1,80.34881595615298
BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_387.smt2,0,1201.3084994391538,0,0.5093818499881309,1,0.31068049906753004,0,1201.746416909853,1,1.6452226340770721
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node392295.smt2,1,0.2754982600454241,1,0.6782974759989884,1,0.2492364419158548,1,0.270753838121891,1,0.2381167341955006
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node733082.smt2,1,0.2843075320124626,1,0.6418459069973323,1,0.23563773813657463,1,0.26890650507993996,1,0.2218917259015143
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node99986.smt2,1,0.23585800896398723,1,0.5400148240150884,1,0.2272358750924468,1,0.2711127190850675,1,0.2482962729409337
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node548277.smt2,1,0.2671496099792421,1,0.5659442839969415,1,0.2278977409005165,1,0.27222680300474167,1,0.22274550003930926
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node52492.smt2,1,0.2600937159731984,1,0.5544685710046906,1,0.22533626086078584,1,0.29774207691662014,1,0.22494902508333325
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node606769.smt2,1,0.291722932131961,1,0.6128882190096192,1,0.2441339660435915,1,0.2730421610176563,1,0.22062621801160276
