path,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
ALIA/20230321-UltimateAutomizerSvcomp2023/alternating_list-1.i_21.smt2,0.3027028739452362,1.1458770036697388,0.43413305282592773,0.7615183591842651,0.4618842601776123,2.715197801589966,0.49783244729042053,0.8179376721382141,0.1646425724029541,0.0,0.7976981401443481,0.791575014591217,0.4895968437194824,0.05378718674182892,0.9554939270019531,1.0293670892715454,0.4963769018650055,1.2020586729049683,0.4998735189437866,2.3958189487457275,0.7080188989639282,0.0,0.5050597190856934,0.006987929344177246,0.7065903544425964,0.24601870775222778,0.7068753242492676,1.688307762145996,2.240220308303833,0.0,0.48520904779434204,1.5943681001663208,1.8704524040222168,1.698431134223938,0.5429859161376953,0.37847280502319336,1.6570144891738892,0.1452714055776596,0.0,0.09719190746545792,0.0,0.0,0.06682635098695755,1.113822102546692,0.0,0.0,1.0007469654083252,0.25128549337387085,1.436515212059021,0.7382832169532776,0.7076632380485535,1.5876407623291016,0.6085669994354248,3.290733814239502,1.1308114528656006,0.0,1.1071527004241943,0.6452232599258423,0.9855852127075195,0.9186948537826538,0.0,0.5847136378288269,0.43991315364837646,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/alternating_list-1.i_4.smt2,0.15571510791778564,0.6501941680908203,0.8526005148887634,0.34192466735839844,0.3246709704399109,1.8608037233352661,0.3013671040534973,0.6928036212921143,0.2818373441696167,0.0,0.8408313393592834,1.502590537071228,0.9215220808982849,0.08174946159124374,0.957270622253418,0.40779733657836914,0.06879225373268127,0.44939854741096497,0.892930805683136,1.7521055936813354,0.17704686522483826,0.0,0.9439417719841003,0.050887711346149445,0.5251294374465942,0.3420570194721222,0.7690408825874329,1.2525761127471924,1.6461833715438843,0.0,0.9650682806968689,0.7720047235488892,1.2022240161895752,1.2727969884872437,0.15188753604888916,0.7448604106903076,1.3445217609405518,0.29558080434799194,0.0,0.14674748480319977,0.0,0.0,0.029801251366734505,0.9069356918334961,0.0,0.0,0.21937136352062225,0.507608950138092,0.9255426526069641,0.6564786434173584,0.6300528645515442,0.9457210302352905,0.9269651174545288,2.3625051975250244,0.7724860310554504,0.0,1.036042332649231,0.18556231260299683,1.513206958770752,0.9578081965446472,0.0,1.1182208061218262,0.10709396749734879,0.004785623867064714
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_16.smt2,0.27886369824409485,0.7493640184402466,0.10877352207899094,0.3502793312072754,0.44615429639816284,2.5827763080596924,0.6028531789779663,0.06571530550718307,0.06301949918270111,0.0,0.6722120642662048,0.19643668830394745,0.14544472098350525,0.014354607090353966,0.9951700568199158,0.24889028072357178,0.01714864745736122,0.34930866956710815,0.16656279563903809,2.4434773921966553,0.03433157876133919,0.0,0.14283326268196106,0.02963397093117237,0.7481184005737305,0.4949205219745636,0.08299632370471954,1.8242099285125732,2.382082462310791,0.0,0.10580971837043762,0.7253872752189636,1.943198323249817,1.3312370777130127,0.022666102275252342,0.09188999235630035,2.0825469493865967,0.027337033301591873,0.0,0.026581697165966034,0.0011308587854728103,0.0,0.004306210204958916,1.2644308805465698,0.0,0.0,0.058907341212034225,0.0639117956161499,1.5480282306671143,0.6879832148551941,0.8391538262367249,1.105760931968689,0.5141757726669312,3.029069423675537,1.2529628276824951,0.0,0.9581968784332275,0.02861226163804531,0.6260772943496704,0.091831736266613,0.0,0.15750539302825928,0.006983055733144283,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_18.smt2,0.18906480073928833,0.26907896995544434,2.1616909503936768,0.34644731879234314,0.029864072799682617,1.0057088136672974,0.4267643988132477,1.8416697978973389,0.9016758799552917,0.0,1.778063178062439,3.2274062633514404,2.0930685997009277,0.2502392530441284,1.7030959129333496,0.33882904052734375,0.1595955193042755,0.2434871643781662,2.0824801921844482,0.8500037789344788,0.1960950493812561,0.0,2.213139295578003,0.022307371720671654,0.5476229786872864,0.009913069196045399,1.7105329036712646,0.6919354796409607,0.742392361164093,0.0,2.067805767059326,0.21103344857692719,1.5191019773483276,0.6353049278259277,0.26507899165153503,1.9482961893081665,0.7185317277908325,0.8267670273780823,0.0,0.6791978478431702,0.0025656402576714754,0.0,0.011729545891284943,0.06600799411535263,0.0,0.0,0.13732632994651794,1.4238618612289429,1.1201210021972656,1.2913691997528076,0.05999081954360008,0.3030627965927124,1.6889243125915527,0.7848926186561584,0.8628859519958496,0.0,2.1472580432891846,0.4544808268547058,3.5610873699188232,2.495013475418091,0.0,2.639261245727539,0.4945391118526459,0.03366262838244438
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_2.smt2,0.1911657154560089,0.26341870427131653,0.918487548828125,0.5483393669128418,0.016855936497449875,1.1869124174118042,0.45160502195358276,0.8551866412162781,0.49225082993507385,0.0,1.1419209241867065,1.3715112209320068,0.9470431208610535,0.11097005754709244,1.1800469160079956,0.49079546332359314,0.2236282378435135,0.3528643548488617,0.9737722277641296,0.9093503355979919,0.3616947829723358,0.0,1.0023292303085327,0.028543630614876747,0.6865988969802856,0.006870785262435675,0.7961162328720093,0.8583270311355591,0.8419097661972046,0.0,0.9323258399963379,0.35393914580345154,1.7955844402313232,0.4718315005302429,0.34100142121315,0.834463357925415,0.7340860962867737,0.3159225881099701,0.0,0.31543105840682983,0.0019860961474478245,0.0,0.041688013821840286,0.005227286368608475,0.0,0.0,0.3315536379814148,0.7443809509277344,1.3121992349624634,1.0155495405197144,0.022018590942025185,0.34810206294059753,0.8847535252571106,0.8108442425727844,1.015061378479004,0.0,1.6424568891525269,0.4867516756057739,1.8537237644195557,1.2034225463867188,0.0,1.173917293548584,0.3427805006504059,0.008089269511401653
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_20.smt2,0.3281271457672119,0.39941370487213135,1.030208945274353,1.2898049354553223,0.006214354652911425,1.9249842166900635,0.6081351041793823,1.2188067436218262,0.3748338222503662,0.0,1.1589809656143188,1.692840576171875,1.093925952911377,0.10356228053569794,1.3141839504241943,1.0196436643600464,0.27080366015434265,0.8418126702308655,1.0201818943023682,1.4507070779800415,0.9320803880691528,0.0,1.1206822395324707,0.01033832784742117,0.9429005980491638,0.0031150181312114,1.175039529800415,1.4517590999603271,1.297189712524414,0.0,1.3736896514892578,0.8507698178291321,2.9236178398132324,0.7936071157455444,0.6216058135032654,0.9193709492683411,1.0742131471633911,0.3614860475063324,0.0,0.25163379311561584,0.008488699793815613,0.0,0.15583407878875732,0.0019650638569146395,0.0,0.0,1.0276514291763306,0.8953657746315002,2.03204607963562,1.0819590091705322,0.004067219328135252,0.6380641460418701,1.0833592414855957,1.2824783325195312,1.4679492712020874,0.0,1.9599322080612183,0.8202633261680603,2.029435873031616,1.459728479385376,0.0,1.2609072923660278,0.5228022336959839,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_21.smt2,0.2983839511871338,0.4542800486087799,0.94931560754776,0.9290779829025269,0.01627841778099537,2.104405164718628,0.636295735836029,1.082962155342102,0.34554991126060486,0.0,1.131837248802185,1.5625802278518677,1.0183830261230469,0.09547145664691925,1.3683857917785645,0.8887204527854919,0.23441317677497864,0.7726227045059204,0.9531351923942566,1.700691819190979,0.6741761565208435,0.0,1.0323090553283691,0.009530644863843918,0.9043949842453003,0.027449103072285652,1.0400112867355347,1.54441499710083,1.523358702659607,0.0,1.1970158815383911,0.818346381187439,2.6957080364227295,0.9269107580184937,0.4659046232700348,0.8469264507293701,1.3325879573822021,0.3332449495792389,0.0,0.23197491466999054,0.011422518640756607,0.0,0.10959769040346146,0.1382596790790558,0.0,0.0,0.7982695698738098,0.7748022079467773,1.9365595579147339,1.0393236875534058,0.04362707585096359,0.732732355594635,1.079048752784729,1.6299937963485718,1.5018184185028076,0.0,1.79535973072052,0.6439111828804016,1.9356229305267334,1.3253440856933594,0.0,1.1622546911239624,0.4462501108646393,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_24.smt2,0.27499666810035706,0.3710043728351593,0.9771429300308228,0.6217827796936035,0.023033473640680313,1.9460525512695312,0.6628008484840393,0.9684566259384155,0.35350853204727173,0.0,1.1636289358139038,1.58795166015625,1.027702808380127,0.09811604768037796,1.4267865419387817,0.589839518070221,0.14990948140621185,0.48989734053611755,0.9652672410011292,1.622794508934021,0.3824346661567688,0.0,1.0560120344161987,0.0025867687072604895,0.8591268658638,0.05561524257063866,0.9463316202163696,1.4435834884643555,1.5013539791107178,0.0,1.128889799118042,0.5496974587440491,2.4398443698883057,0.8269605040550232,0.31041985750198364,0.8765241503715515,1.3694859743118286,0.3343164324760437,0.0,0.24262836575508118,0.011823262088000774,0.0,0.07269521802663803,0.19737598299980164,0.0,0.0,0.4262002110481262,0.7404701113700867,1.832884430885315,1.0477114915847778,0.07800839096307755,0.5814096927642822,1.1275030374526978,1.556421160697937,1.4682199954986572,0.0,1.7213866710662842,0.43867433071136475,1.9340568780899048,1.2573559284210205,0.0,1.180033802986145,0.3223865330219269,9.402561408933252e-05
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_25.smt2,0.20486220717430115,0.6919968724250793,0.8662793636322021,0.4819345772266388,0.29764193296432495,2.118574619293213,0.5040338039398193,0.8617455363273621,0.2940843999385834,0.0,0.9754267334938049,1.4323458671569824,0.9044318199157715,0.07851488888263702,1.2151610851287842,0.6137146949768066,0.14793480932712555,0.5045230984687805,0.8753628730773926,2.030055046081543,0.3160441517829895,0.0,0.9280839562416077,0.011365266516804695,0.6786953210830688,0.35636672377586365,0.8432042598724365,1.491533637046814,1.7950130701065063,0.0,0.9877467751502991,0.7425762414932251,1.7230719327926636,1.391275405883789,0.280164510011673,0.7472364902496338,1.650088906288147,0.2808781862258911,0.0,0.20433060824871063,0.006093165371567011,0.0,0.07269521802663803,0.8837937712669373,0.0,0.0,0.33508867025375366,0.6524985432624817,1.3305885791778564,0.834570586681366,0.5226275324821472,0.974356472492218,1.0081818103790283,2.384953498840332,1.0920019149780273,0.0,1.386443018913269,0.39203789830207825,1.7613180875778198,1.1693302392959595,0.0,1.0547330379486084,0.28790539503097534,9.40270401770249e-05
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_26.smt2,0.3295900523662567,0.3745349049568176,1.1153125762939453,1.188294529914856,0.008461127057671547,1.7250468730926514,0.48892152309417725,1.2151201963424683,0.3899395167827606,0.0,1.1303586959838867,1.8213458061218262,1.1445302963256836,0.10361698269844055,1.1976128816604614,0.955644965171814,0.23822736740112305,0.7771043181419373,1.0766342878341675,1.249687671661377,0.8108907341957092,0.0,1.2087610960006714,0.006009637378156185,0.8828293681144714,0.0024027144536376,1.1754393577575684,1.2628803253173828,1.1496306657791138,0.0,1.4075666666030884,0.7820309400558472,2.6194868087768555,0.7969769835472107,0.5953764319419861,0.9929256439208984,0.848751962184906,0.3800037205219269,0.0,0.2645280659198761,0.0018940395675599575,0.0,0.13791675865650177,0.0012465540785342455,0.0,0.0,0.9172332286834717,0.9139605164527893,1.808327555656433,1.0357729196548462,0.0037560840137302876,0.5853109359741211,1.0592553615570068,1.1881372928619385,1.3171261548995972,0.0,1.8482273817062378,0.7623352408409119,2.039821147918701,1.5051207542419434,0.0,1.3438835144042969,0.4759417176246643,0.00011391766020096838
