path,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
ABV/20190429-UltimateAutomizerSvcomp2019/alternating_list_true-unreach-call_true-valid-memsafety.i_1.smt2,0.0,1.7568129301071167,0.0,3.2886030673980713,0.23060686886310577,0.30629417300224304,1.1816766262054443,4.50149393081665,5.696079730987549,4.282961368560791,0.0,4.616400718688965,0.24486660957336426,6.975274085998535,0.39514443278312683,5.984417915344238,0.8889576196670532,6.302707195281982,0.5942124724388123,0.38250407576560974,3.418768882751465,0.0,0.18256206810474396,0.19636471569538116,0.8785606026649475,0.0,3.0037271976470947,0.0,0.0,1.3304487466812134,0.8099413514137268,1.054844856262207,0.8092440962791443,4.868671894073486,5.508932590484619,2.6828386783599854,6.521015644073486,8.551191329956055,5.219725608825684,0.0,1.3550184965133667,5.063088417053223,0.7400930523872375,4.0183844566345215,0.0,0.7968409657478333,0.22865916788578033,0.9481631517410278,0.31469619274139404,5.5274505615234375,0.19421140849590302,4.254206657409668,2.4629173278808594,0.0,2.8550336360931396,0.03780747950077057,0.8507155179977417,0.0,4.565793037414551,0.0,0.23042234778404236,0.0,0.4613434374332428,3.2013790607452393
ABV/20190429-UltimateAutomizerSvcomp2019/alternating_list_true-unreach-call_true-valid-memsafety.i_12.smt2,0.0,0.5652465224266052,0.0,23.451725006103516,0.028999244794249535,0.06793095916509628,0.011857817880809307,50.3161506652832,42.028907775878906,47.11623764038086,0.0,58.70276641845703,0.030849125236272812,55.782806396484375,5.98594331741333,62.01966857910156,0.0,60.88995361328125,0.0,0.0,45.725502014160156,0.0,0.02302739955484867,0.02470853552222252,0.0,0.0,34.47959518432617,0.0,0.0,0.043753307312726974,0.42417362332344055,0.005940913688391447,0.03348571062088013,52.63136672973633,42.229061126708984,30.47231674194336,50.619544982910156,83.76395416259766,44.50358581542969,0.0,0.5355308055877686,56.32240676879883,0.07212433964014053,29.3823299407959,0.0,0.04188269376754761,0.028750993311405182,13.166337966918945,0.03959302231669426,56.833377838134766,0.02436067722737789,53.675880432128906,26.936948776245117,0.0,39.423336029052734,0.00474854651838541,2.127108573913574,0.0,57.09149932861328,0.0,0.028962818905711174,0.0,0.057681143283843994,42.046260833740234
ABV/20190429-UltimateAutomizerSvcomp2019/alternating_list_true-unreach-call_true-valid-memsafety.i_13.smt2,0.0,0.5652464032173157,0.0,23.447790145874023,0.028999244794249535,0.06527126580476761,0.011857795529067516,50.31731414794922,42.02495574951172,47.11515426635742,0.0,58.702362060546875,0.03084912709891796,55.777801513671875,5.987687587738037,62.01439666748047,0.0,60.88489532470703,0.0,0.0,45.72674560546875,0.0,0.02302739955484867,0.02470853552222252,0.0,0.0,34.47564697265625,0.0,0.0,0.045020122081041336,0.4241735637187958,0.005940915085375309,0.03348568081855774,52.6278190612793,42.22550582885742,30.470563888549805,50.61320495605469,83.75650024414062,44.49775695800781,0.0,0.5394061803817749,56.32108688354492,0.0736437663435936,29.375627517700195,0.0,0.04317476600408554,0.028750993311405182,13.166223526000977,0.03959302231669426,56.8283805847168,0.024360673502087593,53.67570877075195,26.93528175354004,0.0,39.423179626464844,0.00474854651838541,2.130995035171509,0.0,57.088565826416016,0.0,0.028962818905711174,0.0,0.057681143283843994,42.045658111572266
ABV/20190429-UltimateAutomizerSvcomp2019/alternating_list_true-unreach-call_true-valid-memsafety.i_14.smt2,0.0,0.5675821304321289,0.0,23.53662109375,0.02911907620728016,0.06821166723966599,0.01190677098929882,50.519996643066406,42.18608093261719,47.30521774291992,0.0,58.946632385253906,0.03097660280764103,55.993568420410156,6.015108108520508,62.26152038574219,0.0,61.12630844116211,0.0,0.0,45.91374206542969,0.0,0.023122554644942284,0.024810634553432465,0.0,0.0,34.61735534667969,0.0,0.0,0.04393402487039566,0.4259262979030609,0.005965464282780886,0.03362403064966202,52.840431213378906,42.387794494628906,30.59469223022461,50.80601119995117,84.08850860595703,44.671295166015625,0.0,0.5365773439407349,56.544960021972656,0.0724223405122757,29.48779296875,0.0,0.04205571115016937,0.02886979840695858,13.223490715026855,0.03975662961602211,57.05460739135742,0.02446134015917778,53.89945602416992,27.04291534423828,0.0,39.58559799194336,0.004768168553709984,2.1385903358459473,0.0,57.32438278198242,0.0,0.02908249944448471,0.0,0.057919494807720184,42.22230911254883
ABV/20190429-UltimateAutomizerSvcomp2019/alternating_list_true-unreach-call_true-valid-memsafety.i_5.smt2,0.0,0.39160576462745667,0.0,5.026783466339111,0.20844398438930511,0.4142363369464874,0.10810713469982147,9.468953132629395,8.287384986877441,8.795214653015137,0.0,11.179022789001465,0.39035889506340027,11.273792266845703,0.9172149896621704,12.214406967163086,0.004425564780831337,11.78898811340332,0.004872461315244436,0.020043984055519104,8.17237663269043,0.0,0.19989213347434998,0.2162444293498993,0.015696650370955467,0.0,6.447231769561768,0.0,0.0,0.1004636138677597,0.4639359712600708,0.09486263245344162,0.10072928667068481,9.96796989440918,8.669587135314941,5.84006404876709,10.5271577835083,16.497182846069336,9.189566612243652,0.0,0.23764614760875702,10.317793846130371,0.056003671139478683,6.1833014488220215,0.0,0.07072669267654419,0.23242413997650146,2.465568780899048,0.3799474835395813,11.180974006652832,0.19904492795467377,10.340290069580078,5.100646018981934,0.0,7.00185489654541,0.015709664672613144,0.2932310998439789,0.0,10.60038948059082,0.0,0.1744747757911682,0.0,0.7502549290657043,7.914541244506836
ABV/20190429-UltimateAutomizerSvcomp2019/alternating_list_true-unreach-call_true-valid-memsafety.i_8.smt2,0.0,0.5652465224266052,0.0,23.448848724365234,0.028999244794249535,0.06716719269752502,0.011857849545776844,50.315399169921875,42.02504348754883,47.11469650268555,0.0,58.70062255859375,0.030849125236272812,55.778846740722656,5.986100196838379,62.01560974121094,0.0,60.88529968261719,0.0,0.0,45.72541427612305,0.0,0.02302739955484867,0.02470853552222252,0.0,0.0,34.47639846801758,0.0,0.0,0.04405729100108147,0.42417359352111816,0.005940914154052734,0.033485762774944305,52.62803649902344,42.22593688964844,30.470806121826172,50.61465835571289,83.7576675415039,44.49951934814453,0.0,0.5376355051994324,56.319580078125,0.07234100997447968,29.377817153930664,0.0,0.041882727295160294,0.028750993311405182,13.166049003601074,0.03959302231669426,56.82976531982422,0.02436067722737789,53.67392349243164,26.935749053955078,0.0,39.422428131103516,0.00474854651838541,2.128227472305298,0.0,57.088356018066406,0.0,0.028962818905711174,0.0,0.057681143283843994,42.044830322265625
ABV/20190429-UltimateAutomizerSvcomp2019/cs_szymanski_true-unreach-call.i_3.smt2,0.0,2.259193181991577,0.0,1.1306383609771729,0.659213125705719,1.1722931861877441,2.787391185760498,3.0108087062835693,3.2447869777679443,2.5861382484436035,0.0,3.569016933441162,1.1065677404403687,3.355034112930298,0.3642665445804596,2.2937917709350586,2.1328682899475098,2.4561054706573486,2.1662230491638184,0.20950737595558167,1.8158410787582397,0.0,0.616712212562561,0.635896623134613,1.7928924560546875,0.0,1.1612039804458618,0.0,0.0,3.572619915008545,0.23775352537631989,2.5260307788848877,1.8747981786727905,2.2398085594177246,2.5409364700317383,1.2539453506469727,2.1023144721984863,3.4238903522491455,1.829787015914917,0.0,3.5884830951690674,2.1581192016601562,2.4383037090301514,1.213151454925537,0.0,2.376300573348999,0.7441819310188293,1.1481683254241943,1.0940653085708618,2.3424909114837646,0.5928489565849304,3.683223009109497,1.0343228578567505,0.0,1.4847583770751953,0.10711086541414261,2.2763712406158447,0.0,2.5756545066833496,0.0,0.6252052187919617,0.0,1.9464432001113892,2.684734582901001
ABV/20190429-UltimateAutomizerSvcomp2019/cs_szymanski_true-unreach-call.i_5.smt2,0.0,452.41552734375,0.0,0.6174919009208679,27.023239135742188,122.83927917480469,991.19140625,531.2072143554688,368.8140869140625,340.5093688964844,0.0,413.6886291503906,106.12646484375,184.31773376464844,158.5679168701172,0.9370429515838623,624.96826171875,1.3988889455795288,526.5770874023438,0.03605522960424423,189.17303466796875,0.0,111.64701843261719,55.85749053955078,359.6191711425781,0.0,0.36117124557495117,0.0,0.0,1238.3448486328125,0.10145743191242218,949.9663696289062,687.9479370117188,72.39653015136719,92.45072174072266,9.114782333374023,1.2322849035263062,1.7311910390853882,0.796093761920929,0.0,1367.9281005859375,74.45207977294922,1101.97509765625,0.6356912851333618,0.0,1071.7630615234375,68.2396011352539,3.538984537124634,42.70041275024414,0.9248039722442627,0.13369661569595337,373.33587646484375,0.47746533155441284,0.0,169.83035278320312,0.026819175109267235,851.782470703125,0.0,82.64222717285156,0.0,0.165132537484169,0.0,29.061311721801758,100.10628509521484
ABV/20190429-UltimateAutomizerSvcomp2019/cs_time_var_mutex_true-unreach-call.i_1.smt2,0.0,3.702854633331299,0.0,5.312040328979492,0.15128888189792633,0.4987577795982361,2.532665252685547,6.3284687995910645,8.708649635314941,5.701634407043457,0.0,5.548512935638428,0.28637930750846863,10.787492752075195,0.5755589604377747,8.028066635131836,1.1279350519180298,8.576973915100098,1.0350929498672485,0.12238260358572006,4.149012088775635,0.0,0.24698872864246368,0.23069652915000916,0.897279679775238,0.0,3.543989896774292,0.0,0.0,3.3766140937805176,2.1825907230377197,2.3902575969696045,1.8974488973617554,6.296037197113037,8.446065902709961,3.0880208015441895,10.14747428894043,11.640703201293945,7.510347366333008,0.0,3.7835874557495117,6.774962425231934,2.433781385421753,6.3963117599487305,0.0,2.555002450942993,0.20030447840690613,0.349809467792511,0.2177930623292923,7.92614221572876,0.10613895952701569,4.449028968811035,3.281985282897949,0.0,2.719893455505371,0.021172411739826202,2.35164737701416,0.0,5.0795111656188965,0.0,0.12700030207633972,0.0,0.3414783775806427,2.4555299282073975
ABV/20190429-UltimateAutomizerSvcomp2019/cs_time_var_mutex_true-unreach-call.i_2.smt2,0.0,7.517219066619873,0.0,3.0425610542297363,0.9338704943656921,3.4860599040985107,16.172683715820312,14.311758041381836,11.09644889831543,8.796648979187012,0.0,11.854971885681152,2.880617380142212,10.1886625289917,3.977271556854248,4.034398078918457,7.152159690856934,4.700523853302002,5.859437942504883,0.15446074306964874,6.7154860496521,0.0,2.618659257888794,1.7837799787521362,4.5895185470581055,0.0,1.7615063190460205,0.0,0.0,20.881362915039062,0.9840783476829529,16.379230499267578,11.566091537475586,6.076159477233887,7.3031816482543945,1.8539191484451294,5.485546112060547,6.051546573638916,3.672837257385254,0.0,23.04682731628418,7.374206066131592,17.831804275512695,3.097139835357666,0.0,17.700807571411133,1.9132472276687622,0.5545552372932434,1.3127063512802124,4.04341983795166,0.18623597919940948,10.549861907958984,1.690572738647461,0.0,4.2280120849609375,0.03831355273723602,15.720019340515137,0.0,4.79475736618042,0.0,0.21852245926856995,0.0,1.3614100217819214,4.365196704864502
