benchmark,selected
QF_IDL/20220214-jobshop-BohanLi/jobshop34-4-17-17-2-4-24.smt2,OpenSMT
QF_IDL/queens_bench/toroidal_bench/toroidal_queen90-1.smt2,Yices2
QF_IDL/schedulingIDL/tai_20x20_6_mkspan1225.smt2,Yices2
QF_IDL/qlock/qlock-4-10-7.base.cvc.smt2,Z3-alpha
QF_IDL/mathsat/fischer/FISCHER9-7-ninc.smt2,cvc5
QF_IDL/schedulingIDL/tai_20x20_4_mkspan1258.smt2,Yices2
QF_IDL/parity/03.300.graph.smt2,Yices2
QF_IDL/planning/plan-39.cvc.smt2,Yices2
QF_IDL/queens_bench/super_queen/super_queen14-1.smt2,Yices2
QF_IDL/Averest/insertion_sort/InsertionSort_safe_blmc001.smt2,Yices2
QF_IDL/schedulingIDL/j8_per0_1_mkspan1077.smt2,Yices2
QF_IDL/parity/07.300.graph.smt2,Yices2
QF_IDL/asp/Sokoban/dimitri_yorick.54.steps.12.asp.smt2,Z3-alpha
QF_IDL/schedulingIDL/j7_per10_2_mkspan1013.smt2,Yices2
QF_IDL/Averest/selection_sort/SelectionSort_safe_bgmc008.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c61.smt2,SMTInterpol
QF_IDL/asp/TravellingSalesperson/tsp_rand_70_300_1155482584_7.lp.smt2,Z3-alpha
QF_IDL/schedulingIDL/tai_20x20_2_mkspan1323.smt2,Yices2
QF_IDL/schedulingIDL/tai_15x15_8_mkspan900.smt2,Yices2
QF_IDL/asp/MazeGeneration/maze-generation-width=18-height=18-density=0.01-run=3.smt2,cvc5
QF_IDL/DTP/DTP_k2_n35_c245_s11.smt2,Yices2
QF_IDL/schedulingIDL/tai_20x20_3_mkspan1257.smt2,Yices2
QF_IDL/DTP/DTP_k2_n35_c175_s19.smt2,Yices2
QF_IDL/queens_bench/super_queen/super_queen93-1.smt2,Yices2
QF_IDL/Averest/selection_sort/SelectionSort_safe_blmc003.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen93-1.smt2,Yices2
QF_IDL/schedulingIDL/j8_per10_1_mkspan1009.smt2,Yices2
QF_IDL/asp/15Puzzle/15-puzzle.init4.smt2,Z3-alpha
QF_IDL/queens_bench/n_queen/queen34-1.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen19-1.smt2,Yices2
QF_IDL/asp/Solitaire/solitaire-asymmetric-time=25.smt2,Z3-alpha
QF_IDL/Averest/selection_sort/SelectionSort_live_bgmc006.smt2,Yices2
QF_IDL/asp/WeightBoundedDominatingSet/rand_100_400_1159666138_5.lp.smt2,Z3-alpha
QF_IDL/sal/lpsat/lpsat-goal-18.smt2,Yices2
QF_IDL/DTP/DTP_k2_n35_c210_s2.smt2,Yices2
QF_IDL/schedulingIDL/j8_per10_1_mkspan1036.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c13.smt2,SMTInterpol
QF_IDL/queens_bench/n_queen/queen17-1.smt2,Yices2
QF_IDL/asp/TravellingSalesperson/rand_80_340_1159656267_16.lp.smt2,Z3-alpha
QF_IDL/asp/GeneralizedSlitherlink/trisquares.19.asp.smt2,Z3-alpha
QF_IDL/mathsat/post_office/PO4-4-PO4.smt2,cvc5
QF_IDL/asp/ConnectedDominatingSet/rand_50_250_1235336870_0_k=8_sat.gph.smt2,cvc5
QF_IDL/asp/ChannelRouting/channelRoute.in2.smt2,Z3-alpha
QF_IDL/Averest/selection_sort/SelectionSort_live_bgmc008.smt2,Yices2
QF_IDL/asp/TravellingSalesperson/rand_80_340_1159656267_18.lp.smt2,Z3-alpha
QF_IDL/Averest/partition/Partition_safe_blmc002.smt2,OpenSMT
QF_IDL/queens_bench/super_queen/super_queen92-1.smt2,Yices2
QF_IDL/20220214-jobshop-BohanLi/jobshop56-2-28-28-4-4-16.smt2,OpenSMT
QF_IDL/planning/plan-46.cvc.smt2,Yices2
QF_IDL/asp/Sokoban/duthen-990602.51.steps.12.asp.smt2,Z3-alpha
QF_IDL/20210312-Bouvier/vlsat3_c71.smt2,SMTInterpol
QF_IDL/schedulingIDL/tai_15x15_10_mkspan910.smt2,Yices2
QF_IDL/asp/ConnectedDominatingSet/rand_65_500_1235857888_0_k=5_unsat.gph.smt2,cvc5
QF_IDL/planning/plan-29.cvc.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c21.smt2,SMTInterpol
QF_IDL/parity/10.300.graph.smt2,Yices2
QF_IDL/job_shop/jobshop34-2-17-17-4-4-11.smt2,OpenSMT
QF_IDL/DTP/DTP_k2_n35_c210_s19.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen78-1.smt2,Yices2
QF_IDL/Averest/insertion_sort/InsertionSort_live_bgmc005.smt2,Yices2
QF_IDL/mathsat/post_office/PO3-5-PO3.smt2,cvc5
QF_IDL/20210312-Bouvier/vlsat3_c58.smt2,SMTInterpol
QF_IDL/queens_bench/toroidal_bench/toroidal_queen27-1.smt2,Yices2
QF_IDL/asp/Solitaire/solitaire-asymmetric-time=28.smt2,Z3-alpha
QF_IDL/schedulingIDL/j7_per10_2_mkspan1011.smt2,Yices2
QF_IDL/asp/GraphColouring/graph-colouring-nodes=130-density=0.1-instance=10.smt2,Z3-alpha
QF_IDL/schedulingIDL/tai_15x15_2_mkspan933.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_c54.smt2,SMTInterpol
QF_IDL/asp/MazeGeneration/maze-generation-width=12-height=12-density=0.01-run=5.smt2,cvc5
QF_IDL/schedulingIDL/tai_15x15_10_mkspan906.smt2,Yices2
QF_IDL/mathsat/fischer/FISCHER7-7-ninc.smt2,cvc5
QF_IDL/schedulingIDL/tai_20x20_10_mkspan1246.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen27-1.smt2,Yices2
QF_IDL/schedulingIDL/tai_20x20_8_mkspan1174.smt2,Yices2
QF_IDL/fuzzy-matrix/Waldmann_r6.srs_slice-4_constraint-151140.smt2,OpenSMT
QF_IDL/parity/13.400.graph.smt2,Yices2
QF_IDL/20220214-jobshop-BohanLi/jobshop30-4-15-15-4-4-32.smt2,OpenSMT
QF_IDL/schedulingIDL/j7_per10_1_mkspan1000.smt2,Yices2
QF_IDL/job_shop/jobshop42-2-21-21-2-4-12.smt2,OpenSMT
QF_IDL/mathsat/fischer/FISCHER12-11-ninc.smt2,cvc5
QF_IDL/job_shop/jobshop24-2-12-12-2-4-9.smt2,OpenSMT
QF_IDL/queens_bench/n_queen/queen15-1.smt2,Yices2
QF_IDL/parity/22.400.graph.smt2,Yices2
QF_IDL/asp/WeightBoundedDominatingSet/rand_150_600_1159731678_3.lp.smt2,Z3-alpha
QF_IDL/Averest/insertion_sort/InsertionSort_safe_bgmc003.smt2,Yices2
QF_IDL/schedulingIDL/j7_per20_2_mkspan1002.smt2,Yices2
QF_IDL/fuzzy-matrix/Marche_turing_copy.srs_slice-6_constraint-467782.smt2,OpenSMT
QF_IDL/queens_bench/toroidal_bench/toroidal_queen79-1.smt2,Yices2
QF_IDL/20210312-Bouvier/vlsat3_i18.smt2,SMTInterpol
QF_IDL/Averest/binary_search/BinarySearch_live_blmc002.smt2,OpenSMT
QF_IDL/qlock/qlock-4-10-9.induction.cvc.smt2,Z3-alpha
QF_IDL/qlock/qlock-4-10-35.base.cvc.smt2,Z3-alpha
QF_IDL/queens_bench/super_queen/super_queen47-1.smt2,Yices2
QF_IDL/20220214-jobshop-BohanLi/jobshop12-2-6-6-2-4-12.smt2,OpenSMT
QF_IDL/asp/GraphColouring/graph-colouring-nodes=125-density=0.1-instance=9.smt2,Z3-alpha
QF_IDL/parity/05.200.graph.smt2,Yices2
QF_IDL/queens_bench/super_queen/super_queen31-1.smt2,Yices2
QF_IDL/asp/HierarchicalClustering/xy.12.x.12.r.3.274440616.806497.data_k=4_l=3_unsat.gph.smt2,Z3-alpha
QF_IDL/job_shop/jobshop40-2-20-20-4-4-11.smt2,OpenSMT
QF_IDL/queens_bench/toroidal_bench/toroidal_queen49-1.smt2,Yices2
QF_IDL/parity/15.300.graph.smt2,Yices2
QF_IDL/schedulingIDL/j8_per0_1_mkspan1038.smt2,Yices2
QF_IDL/queens_bench/toroidal_bench/toroidal_queen47-1.smt2,Yices2
QF_IDL/parity/02.100.graph.smt2,Yices2
QF_IDL/Averest/selection_sort/SelectionSort_safe_bgmc002.smt2,Yices2
QF_IDL/asp/Sudoku/sudoku.in4.smt2,Z3-alpha
QF_IDL/asp/HamiltonianPath/gryzzles.6.lp.smt2,Z3-alpha
QF_IDL/asp/HamiltonianPath/gryzzles.30.lp.smt2,Z3-alpha
QF_IDL/qlock/qlock-4-10-32.base.cvc.smt2,Z3-alpha
QF_IDL/20210312-Bouvier/vlsat3_c40.smt2,SMTInterpol
QF_IDL/Averest/selection_sort/SelectionSort_live_blmc004.smt2,Yices2
QF_IDL/schedulingIDL/j8_per10_1_mkspan1002.smt2,Yices2
QF_IDL/sal/lpsat/lpsat-goal-3.smt2,Yices2
QF_IDL/asp/Sokoban/duthen-990602.73.steps.9.asp.smt2,Z3-alpha
QF_IDL/20220214-jobshop-BohanLi/jobshop4-2-2-2-2-4-12.smt2,OpenSMT
QF_IDL/RTCL/b13_tf_25/ckt_PROP5_tf_25.smt2,Yices2
QF_IDL/parity/19.100.graph.smt2,Yices2
QF_IDL/queens_bench/n_queen/queen72-1.smt2,Yices2
QF_IDL/DTP/DTP_k2_n35_c210_s16.smt2,Yices2
QF_IDL/job_shop/jobshop34-2-17-17-4-4-12.smt2,OpenSMT
