path,SMT-RAT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_NRA/20161105-Sturm-MBO/mbo_E8E18.smt2,1,34.878457077022176,0,2.0138287489535287,1,0.2951395949930884,1,68.46631042999798,1,13.018504206003854
QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0193.smt2,1,0.2548616529966239,0,0.5009928899817169,1,0.22013321501435712,1,0.2822169440041762,1,0.24649710199446417
QF_NRA/20200911-Pine/1599122161444977000.smt2,1,0.25302857998758554,0,0.4438362130895257,1,0.24978912499500439,1,0.26796917399042286,1,0.22666473800200038
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0126.smt2,1,0.22669207298895344,0,0.43362694699317217,1,0.21848905400838703,1,0.2726240550109651,1,0.25593232800019905
QF_NRA/hycomp/ball_count_2d_hill.01.seq_lazy_lemmas_global_7.smt2,1,1.1939165229850914,1,0.9472783919190988,1,0.2539466989983339,1,0.2759590680070687,1,0.24155061898636632
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0141.smt2,1,0.2499790900037624,0,0.41670327296014875,1,0.2205930519849062,1,0.2778696090099402,1,0.22301509298267774
QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_ISSAC05_LevinRHSm.smt2,1,0.5700916440109722,0,0.4184019130188972,1,0.22631550100049935,1,0.2738621149910614,1,0.38909518299624324
QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0046.smt2,1,0.21451651697861962,0,0.43211351707577705,1,0.2353799499978777,1,0.36327025198261254,1,0.2309387799759861
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0025a.smt2,1,0.24265387500054203,0,0.43310437095351517,1,0.23184086600667797,1,0.2660046379896812,1,0.28012253099586815
QF_NRA/zankl/matrix-1-all-01.smt2,1,0.23943073701229878,0,0.44902424688916653,1,0.22056380001595244,1,0.2691284570028074,1,0.2803690049913712
