path,SMT-RAT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_NRA/meti-tarski/atan/problem/1/weak/atan-problem-1-weak-chunk-0022.smt2,1,0.21428118899348192,0,0.4073195479577407,1,0.22017244299058802,1,0.26688464600010775,1,0.22478821501135826
QF_NRA/meti-tarski/sin/344/4/sin-344-4-chunk-0022.smt2,1,0.21738964898395352,0,0.45121259801089764,1,0.23918474098900333,1,0.28497874399181455,1,0.24310055299429223
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0153.smt2,1,0.22319065599003807,0,0.4113548840396106,1,0.24564944600570016,1,0.2721356970141642,1,0.24775597400730476
QF_NRA/hycomp/ball_count_2d_slope.10.seq_lazy_linear_enc_global_13.smt2,1,652.9515203619958,1,1.2357213250361383,1,0.2566521039989311,1,0.2927475889737252,1,0.265943211998092
QF_NRA/hycomp/ball_count_1d_plain.04.seq_lazy_lemmas_global_15.smt2,1,1.8276949079881888,1,1.072656376985833,1,0.2523317259910982,1,0.33328556100605056,1,0.26001813798211515
QF_NRA/hycomp/ball_count_2d_plain.01.seq_lazy_lemmas_global_15.smt2,1,2.0852660830132663,1,1.1797751620179042,1,0.2540661689999979,1,0.2884845270018559,1,0.2729670789849479
QF_NRA/hycomp/ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_4.smt2,1,0.3869995629938785,1,0.7578951989999041,1,0.21921011302038096,1,0.38357116997940466,1,0.23103559599258006
QF_NRA/20170501-Heizmann-UltimateInvariantSynthesis/standard_two_index_04.i_3_2_2.bpl_5.smt2,0,1201.7167389500246,0,0.5414978669723496,0,1201.2541854839947,0,1059.0205556850124,0,1201.712915637996
QF_NRA/meti-tarski/atan/problem/2/atan-problem-2-chunk-0082.smt2,1,0.23978269498911686,0,0.4041347709717229,1,0.2443174179934431,1,0.26929564800229855,1,0.22294747500563972
QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0187.smt2,1,0.29959024098934606,0,0.45275507401674986,1,0.21917051597847603,1,0.2850191090255976,1,0.24247768500936218
QF_NRA/hong/hong_6.smt2,1,0.22887571700266562,0,0.40775032399687916,1,0.21718020201660693,1,0.34582199598662555,1,0.2514607019838877
QF_NRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0117.smt2,1,0.7896984739927575,0,0.4516898839501664,1,0.2684297969972249,1,0.301813285012031,1,602.1743889869831
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0383.smt2,1,0.21330561599461362,0,0.3994173549581319,1,0.24207684601424262,1,0.2897177790000569,1,0.23277265799697489
QF_NRA/LassoRanker/CooperatingT2/p-12.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,1,15.835227184987161,0,0.8410230280132964,1,0.3612934410048183,1,0.4779822160198819,1,0.419103966007242
QF_NRA/20200911-Pine/1599122160430013000.smt2,1,0.22529744799248874,0,0.4293103819945827,1,0.2228276499954518,1,0.26520459799212404,1,0.2242767199932132
QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema6_1b.smt2,1,0.34231296100188047,0,0.40675905300304294,1,0.36973000699072145,1,0.27049228400574066,1,0.22122582502197474
QF_NRA/hycomp/ball_count_2d_slope.03.seq_lazy_global_8.smt2,1,49.62984648699057,0,0.9923147339140996,0,1201.292343123001,1,125.48471145899384,1,963.1269677810196
QF_NRA/LassoRanker/CooperatingT2/polyrank3.t2.c_Iteration8_Loop_4-pieceTemplate.smt2,1,60.075911689025816,0,1.0105335139669478,0,1201.2422233999823,1,98.61271299800137,1,22.691007101995638
QF_NRA/20211101-Geogebra/RegHeptagon-Diagonal_Side.smt2,0,1201.710608266003,0,0.4295616509625688,0,1201.2202942899894,1,0.45842407099553384,0,1201.7148828690115
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0123.smt2,1,0.25234011400607415,0,0.39070393901783973,1,0.2733102880010847,1,0.28455010199104436,1,0.2549777269887272
