benchmark,selected
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_158.smt2,Bitwuzla
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i6.127fac8d.smt2,Yices2
QF_BV/sage/app1/bench_637.smt2,STP
QF_BV/sage/app7/bench_2232.smt2,Bitwuzla
QF_BV/Sage2/bench_7402.smt2,Yices2
QF_BV/Sage2/bench_5741.smt2,STP
QF_BV/Sage2/bench_10465.smt2,STP
QF_BV/spear/samba_v3.0.24/bin_libsmbclient_vc1228431.smt2,Z3-alpha
QF_BV/Sage2/bench_17055.smt2,Bitwuzla
QF_BV/sage/app2/bench_477.smt2,Bitwuzla
QF_BV/Sage2/bench_9082.smt2,Yices2
QF_BV/Sage2/bench_3956.smt2,Yices2
QF_BV/brummayerbiere2/umulov2bw0512.smt2,Bitwuzla
QF_BV/20210312-Bouvier/vlsat3_a71.smt2,Bitwuzla
QF_BV/sage/app2/bench_593.smt2,Bitwuzla
QF_BV/20221012-MCMPC/wage/wage.t1.i33.5dda2632.smt2,Bitwuzla
QF_BV/sage/app1/bench_2235.smt2,STP
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i23.31f0217f.smt2,Bitwuzla
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_374.smt2,STP
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i6.ce53ec99.smt2,Yices2
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_119.smt2,STP
QF_BV/Sage2/bench_8512.smt2,Yices2
QF_BV/uclid/catchconv/convert-jpg2gif-query-1615.smt2,STP
QF_BV/sage/app11/bench_312.smt2,Bitwuzla
QF_BV/brummayerbiere2/smulov4bw0896.smt2,Bitwuzla
QF_BV/brummayerbiere2/smulov2bw448.smt2,Bitwuzla
QF_BV/Sage2/bench_3190.smt2,Yices2
QF_BV/20210219-Sydr/master/cjpeg/predicate_962.smt2,STP
QF_BV/Sage2/bench_11829.smt2,Bitwuzla
QF_BV/Sage2/bench_17207.smt2,Bitwuzla
QF_BV/20221012-MCMPC/mean/simplemean.t1.i4.f10db1f3.smt2,STP
QF_BV/Sage2/bench_16891.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i62.4e0a434a.smt2,Bitwuzla
QF_BV/sage/app11/bench_228.smt2,Bitwuzla
QF_BV/sage/app9/bench_3006.smt2,Yices2
QF_BV/Sage2/bench_16427.smt2,Yices2
QF_BV/Sage2/bench_15724.smt2,Yices2
QF_BV/Sage2/bench_1530.smt2,Z3-alpha
QF_BV/Sage2/bench_12861.smt2,Yices2
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc5741.smt2,Z3-alpha
QF_BV/Sage2/bench_353.smt2,Bitwuzla
QF_BV/Sage2/bench_11794.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i47.b95512e4.smt2,Bitwuzla
QF_BV/Sage2/bench_6856.smt2,Bitwuzla
QF_BV/bruttomesso/lfsr/lfsr_002_015_064.smt2,Yices2
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i7.c2b1687d.smt2,Yices2
QF_BV/Sage2/bench_5739.smt2,Yices2
QF_BV/20230321-UltimateAutomizerSvcomp2023/cohencu.c_4.smt2,STP
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i59.ef8e4316.smt2,Bitwuzla
QF_BV/Sage2/bench_11828.smt2,Yices2
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i10.1ad68aa7.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i42.e3eabc77.smt2,Bitwuzla
QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2589.smt2,Yices2
QF_BV/bruttomesso/core/ext_con_040_002_0256.smt2,cvc5
QF_BV/spear/inn_v2.4.3/nnrpd_nnrpd_vc21037.smt2,Z3-alpha
QF_BV/sage/app1/bench_2598.smt2,STP
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i8.ced5ba60.smt2,Yices2
QF_BV/Sage2/bench_11965.smt2,Yices2
QF_BV/Sage2/bench_3521.smt2,Z3-alpha
QF_BV/float/test_v3_r8_vr1_c1_s23752.smt2,Bitwuzla
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i12.b973fe5a.smt2,Yices2
QF_BV/Sage2/bench_9143.smt2,Yices2
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i2.eb1c0387.smt2,Yices2
QF_BV/asp/BlockedNQueens/156.48.1960.36.1721319768.dat.smt2,Bitwuzla
QF_BV/sage/app9/bench_79.smt2,Yices2
QF_BV/20230221-oisc-gurtner/SRLI-SAFE-80-80.smt2,STP
QF_BV/sage/app7/bench_2290.smt2,Bitwuzla
QF_BV/sage/app9/bench_2785.smt2,STP
QF_BV/rubik/8moves_mti_9-Atd_00004_bmc.smt2,STP
QF_BV/sage/app11/bench_305.smt2,Bitwuzla
QF_BV/spear/samba_v3.0.24/bin_libsmbclient_vc1225161.smt2,Z3-alpha
QF_BV/Sage2/bench_14058.smt2,STP
QF_BV/20210219-Sydr/symbolic_memory/nested/readelf/predicate_2378.smt2,STP
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i29.82b31ba3.smt2,Bitwuzla
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1444.smt2,STP
QF_BV/sage/app1/bench_1138.smt2,STP
QF_BV/sage/app12/bench_642.smt2,STP
QF_BV/uclid/catchconv/convert-jpg2gif-query-1432.smt2,STP
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_479.smt2,Yices2
QF_BV/sage/app1/bench_2197.smt2,STP
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc352882.smt2,Z3-alpha
QF_BV/Sage2/bench_1562.smt2,Z3-alpha
QF_BV/Sage2/bench_129.smt2,Yices2
QF_BV/20221012-MCMPC/dualexecution/dualexecution.t1.i6.88fd098e.smt2,Yices2
QF_BV/Sage2/bench_9638.smt2,Bitwuzla
QF_BV/brummayerbiere2/smulov2bw064.smt2,Bitwuzla
QF_BV/spear/samba_v3.0.24/bin_libmsrpc_vc1225745.smt2,Z3-alpha
QF_BV/bruttomesso/simple_processor/simple_processors_006_005_0032.smt2,STP
QF_BV/Sage2/bench_1947.smt2,Z3-alpha
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1238.smt2,Yices2
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution.t1.i9.90709274.smt2,Yices2
QF_BV/20210312-Bouvier/vlsat3_g86.smt2,Bitwuzla
QF_BV/Sage2/bench_819.smt2,Bitwuzla
QF_BV/Sage2/bench_2185.smt2,STP
QF_BV/bruttomesso/core/ext_con_060_001_1024.smt2,cvc5
QF_BV/VS3/VS3-benchmark-A13.smt2,STP
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i21.f9c4aba0.smt2,Z3-alpha
QF_BV/bruttomesso/core/ext_con_020_001_1024.smt2,cvc5
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i64.3046f6b3.smt2,Bitwuzla
QF_BV/Sage2/bench_11937.smt2,STP
QF_BV/spear/inn_v2.4.3/innd_innd_vc33554.smt2,Z3-alpha
QF_BV/Sage2/bench_11112.smt2,Yices2
QF_BV/20221214-p4dfa-XiaoqiChen/StringMatching/string2x16.4._bit8_na6_nr3_paired.smt2,STP
QF_BV/Sage2/bench_3513.smt2,Z3-alpha
QF_BV/Sage2/bench_11600.smt2,Bitwuzla
QF_BV/Sage2/bench_39.smt2,Yices2
QF_BV/Sage2/bench_16739.smt2,Yices2
QF_BV/pspace/ndist.a.24491.smt2,cvc5
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i53.478ed789.smt2,Bitwuzla
QF_BV/Sage2/bench_6047.smt2,Yices2
QF_BV/sage/app7/bench_1635.smt2,Bitwuzla
QF_BV/Sage2/bench_12380.smt2,Yices2
QF_BV/Sage2/bench_5367.smt2,STP
QF_BV/Sage2/bench_1224.smt2,Z3-alpha
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc4296.smt2,Z3-alpha
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution.t1.i6.76caae98.smt2,Yices2
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc7122.smt2,Z3-alpha
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc5734.smt2,Z3-alpha
QF_BV/Sage2/bench_13487.smt2,Bitwuzla
QF_BV/sage/app1/bench_235.smt2,Yices2
QF_BV/Sage2/bench_5690.smt2,Yices2
QF_BV/20210312-Bouvier/vlsat3_a47.smt2,Bitwuzla
QF_BV/Sage2/bench_10584.smt2,STP
QF_BV/Sage2/bench_2452.smt2,Z3-alpha
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i49.572651c2.smt2,Bitwuzla
QF_BV/Sage2/bench_14602.smt2,Yices2
QF_BV/Sage2/bench_8450.smt2,Yices2
QF_BV/spear/samba_v3.0.24/bin_libsmbclient_vc1228477.smt2,Z3-alpha
QF_BV/Sage2/bench_3258.smt2,STP
QF_BV/Sage2/bench_11724.smt2,STP
QF_BV/spear/samba_v3.0.24/bin_libmsrpc_vc1225393.smt2,Z3-alpha
QF_BV/uclid/catchconv/convert-jpg2gif-query-1433.smt2,STP
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i52.99859c0b.smt2,Bitwuzla
QF_BV/spear/samba_v3.0.24/bin_libmsrpc_vc1225852.smt2,Z3-alpha
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc4797.smt2,Z3-alpha
QF_BV/sage/app1/bench_2087.smt2,STP
QF_BV/20221012-MCMPC/millionaires/millionaires.t4.i42.44948f2c.smt2,Z3-alpha
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc330980.smt2,Z3-alpha
QF_BV/bruttomesso/lfsr/lfsr_008_063_096.smt2,Yices2
QF_BV/20221012-MCMPC/millionaires/millionaires.t4.i20.753b364e.smt2,Yices2
QF_BV/20210312-Bouvier/vlsat3_g90.smt2,Bitwuzla
QF_BV/20221012-MCMPC/millionaires/millionaires.t2.i51.59b1ab5f.smt2,Bitwuzla
QF_BV/20210312-Bouvier/vlsat3_a70.smt2,Bitwuzla
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i14.6a2a9685.smt2,Yices2
QF_BV/Sage2/bench_240.smt2,Yices2
QF_BV/Sage2/bench_11130.smt2,Yices2
QF_BV/Sage2/bench_8613.smt2,STP
QF_BV/20221012-MCMPC/dualexecution/dualexecution.t1.i10.bf0c907c.smt2,Yices2
QF_BV/Sage2/bench_3379.smt2,Z3-alpha
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i55.f332e654.smt2,Bitwuzla
QF_BV/bruttomesso/lfsr/lfsr_008_127_080.smt2,Yices2
QF_BV/Sage2/bench_4015.smt2,Yices2
QF_BV/Sage2/bench_2745.smt2,Z3-alpha
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i29.67d0721e.smt2,Z3-alpha
QF_BV/20221012-MCMPC/mean_buckets/mean_buckets.t1.i22.2508fad6.smt2,Yices2
QF_BV/Sage2/bench_2071.smt2,Z3-alpha
QF_BV/Sage2/bench_4039.smt2,Yices2
QF_BV/log-slicing/bvsub_08985.smt2,STP
QF_BV/sage/app7/bench_2222.smt2,Bitwuzla
QF_BV/sage/app1/bench_2589.smt2,STP
QF_BV/sage/app1/bench_352.smt2,STP
QF_BV/sage/app1/bench_2552.smt2,STP
QF_BV/20221012-MCMPC/millionaires/millionaires.t3.i19.a3abe7da.smt2,Yices2
QF_BV/20210312-Bouvier/vlsat3_g96.smt2,Bitwuzla
QF_BV/Sage2/bench_14438.smt2,Yices2
QF_BV/20210312-Bouvier/vlsat3_g85.smt2,Bitwuzla
QF_BV/bruttomesso/core/ext_con_060_128_0512.smt2,cvc5
QF_BV/Sage2/bench_1245.smt2,Bitwuzla
QF_BV/bruttomesso/core/ext_con_036_002_1024.smt2,cvc5
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc4239.smt2,Z3-alpha
QF_BV/Sage2/bench_7085.smt2,Yices2
QF_BV/log-slicing/bvadd_29740.smt2,STP
QF_BV/spear/inn_v2.4.3/nnrpd_nnrpd_vc21010.smt2,Z3-alpha
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc331126.smt2,Z3-alpha
QF_BV/brummayerbiere2/smulov3bw0640.smt2,Bitwuzla
QF_BV/sage/app8/bench_652.smt2,Yices2
QF_BV/bruttomesso/core/ext_con_016_016_0128.smt2,cvc5
QF_BV/spear/samba_v3.0.24/bin_libmsrpc_vc1225263.smt2,Z3-alpha
QF_BV/Sage2/bench_1907.smt2,Z3-alpha
QF_BV/spear/samba_v3.0.24/bin_libsmbclient_vc1225138.smt2,Z3-alpha
QF_BV/Sage2/bench_13592.smt2,Bitwuzla
QF_BV/sage/app11/bench_76.smt2,Bitwuzla
QF_BV/Sage2/bench_9200.smt2,Yices2
QF_BV/Sage2/bench_13245.smt2,Yices2
QF_BV/Sage2/bench_1109.smt2,Z3-alpha
QF_BV/mcm/107.smt2,Bitwuzla
QF_BV/asp/WeightBoundedDominatingSet/rand_150_600_1159731678_5.lp.smt2,STP
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i34.7fa0659f.smt2,Bitwuzla
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i8.83ba836d.smt2,Yices2
QF_BV/sage/app2/bench_648.smt2,Bitwuzla
QF_BV/spear/samba_v3.0.24/bin_libsmbsharemodes_vc4308.smt2,Z3-alpha
QF_BV/Sage2/bench_8181.smt2,Yices2
QF_BV/Sage2/bench_1851.smt2,Z3-alpha
QF_BV/Sage2/bench_14656.smt2,Yices2
QF_BV/Sage2/bench_8806.smt2,Yices2
QF_BV/Sage2/bench_15097.smt2,Yices2
QF_BV/Sage2/bench_5275.smt2,Bitwuzla
QF_BV/Sage2/bench_13455.smt2,Yices2
QF_BV/Sage2/bench_1638.smt2,Z3-alpha
QF_BV/sage/app7/bench_2263.smt2,Bitwuzla
QF_BV/Sage2/bench_1867.smt2,Z3-alpha
QF_BV/log-slicing/bvashr_0641.smt2,STP
QF_BV/sage/app7/bench_1284.smt2,Bitwuzla
QF_BV/sage/app7/bench_1865.smt2,Bitwuzla
QF_BV/Sage2/bench_15394.smt2,Yices2
