path,Bitwuzla,,SMTInterpol,,YicesQS,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node151296.smt2,1,0.2841668620239943,1,0.5899654839886352,1,0.23041477496735752,1,0.2678078811150044,1,0.23770761815831065
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_60.smt2,1,44.054412961006165,0,1201.734496865014,1,0.6880485091824085,1,0.3657783952075988,1,161.32266477006488
BV/2020-Preiner-fmcad20/inv/check_ic_bvsge_x_s_4.smt2,1,0.24526702612638474,0,0.9836174960073549,1,0.22044678404927254,1,0.2784649410750717,1,0.24458099994808435
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node392295.smt2,1,0.2754982600454241,1,0.6782974759989884,1,0.2492364419158548,1,0.270753838121891,1,0.2381167341955006
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node99986.smt2,1,0.23585800896398723,1,0.5400148240150884,1,0.2272358750924468,1,0.2711127190850675,1,0.2482962729409337
BV/20230321-UltimateAutomizerSvcomp2023/btor2c-lazyMod.fischer.1.prop1-back-serstep.c_2.smt2,1,0.2504489840939641,0,1201.717594251997,1,702.6874731029384,1,12.46916213305667,1,0.2689356568735093
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node172099.smt2,1,0.24187796912156045,1,0.5965389370103367,1,0.2326205330900848,1,0.2895453458186239,1,0.25160538009367883
BV/2018-Preiner-cav18/check_bvsle_bvudiv1_64bit.smt2,1,0.4013781070243567,0,0.4852592840034049,1,0.9263554031495005,1,1.0703808858525008,1,10.360519367968664
BV/2017-Preiner-scholl-smt08/RND/RND_4_22.smt2,0,1201.3332097791135,0,1201.7214627680078,1,18.969214103883132,1,23.959546698024496,0,1201.736740743043
BV/2018-Preiner-cav18/check_ne_bvurem1_32bit.smt2,1,0.28729094192385674,0,0.5844013890018687,1,0.2953650269191712,1,0.6933353359345347,1,0.5283696060068905
BV/2017-Preiner-scholl-smt08/model/model_6_76.smt2,1,0.28798686899244785,0,2.442888124991441,1,0.27095268410630524,1,0.2824309451971203,1,0.4318020069040358
BV/2020-Preiner-fmcad20/inv/check_ic_bvmul_x_s_4.smt2,1,0.3735828120261431,0,2.3517768740130123,1,0.2811103139538318,1,0.9813653838355094,1,0.9892760571092367
BV/2017-Preiner-keymaera/bouncing-ball-simple-node5980.smt2,1,0.23159639281220734,1,0.5521922030020505,1,0.22697777301073074,1,0.2877905061468482,1,0.2965124261099845
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node488451.smt2,1,0.30591858201660216,1,0.580232262989739,1,0.2592880779411644,1,0.2703614819329232,1,0.22051994013600051
BV/wintersteiger/fmsd13/fixpoint/small-equiv-fixpoint-4.smt2,1,0.28301796200685203,0,5.473286319989711,1,102.22302251099609,0,186.54438227415085,1,0.24815833405591547
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node37018.smt2,1,5.623094057897106,0,0.7138123100157827,1,1.5847900249063969,1,0.40375448716804385,1,0.35445600911043584
