path,Bitwuzla,,SMTInterpol,,YicesQS,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_387.smt2,0,1201.3084994391538,0,0.5093818499881309,1,0.31068049906753004,0,1201.746416909853,1,1.6452226340770721
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node548277.smt2,1,0.2671496099792421,1,0.5659442839969415,1,0.2278977409005165,1,0.27222680300474167,1,0.22274550003930926
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_55.smt2,1,1033.4664283851162,0,1201.7207227629842,1,0.7101773761678487,1,1.2488877929281443,1,162.7334162199404
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_32.smt2,0,1201.27493241895,0,1201.7136633699993,1,0.3767375028692186,1,0.43571982090361416,1,160.54057437204756
BV/2018-Preiner-cav18/check_bvult_bvadd_32bit.smt2,0,1201.2879080870189,0,0.43236812300165184,1,0.2540346209425479,0,1201.7226330509875,1,0.23288836306892335
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node561875.smt2,1,0.23971211188472807,1,0.600014438998187,1,0.2565234729554504,1,0.269922788022086,1,0.2278857717756182
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node602111.smt2,1,0.26267869700677693,1,0.5941838609869592,1,0.28729381295852363,1,0.29643543995916843,1,0.22225983603857458
BV/2017-Preiner-psyco/121.smt2,1,0.24077029200270772,0,230.35247782198712,1,0.3423498501069844,1,0.2900354010052979,1,0.2938478230498731
BV/2017-Preiner-psyco/167.smt2,1,0.2766627969685942,0,1201.724873069994,1,0.2525651599280536,1,0.39039456006139517,1,0.4430683630052954
BV/2018-Preiner-cav18/check_bvult_bvurem1_64bit.smt2,1,0.232931821141392,0,0.5388591839873698,1,0.3030547210946679,1,0.8551576361060143,1,0.9408345930278301
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node48396.smt2,1,2.1426302299369127,0,0.8663692999980412,1,0.27205093391239643,1,0.40534974401816726,1,2.0919469809159636
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node365013.smt2,1,0.28993449499830604,1,0.6426292120013386,1,0.28862042212858796,1,0.29768686182796955,1,0.25185925397090614
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node270758.smt2,1,0.24078527581878006,1,0.5898937190067954,1,0.2871904941275716,1,0.2886109899263829,1,0.23092015320435166
BV/20190429-UltimateAutomizerSvcomp2019/jain_7_true-unreach-call_true-no-overflow_false-termination.i_10.smt2,1,158.34395532985218,0,0.5589173380285501,1,0.2736667268909514,0,6.292221172014251,1,0.2478582749608904
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node688713.smt2,1,0.2523483980912715,1,0.5447648350091185,1,0.22268529911525548,1,0.2987604020163417,1,0.24444844713434577
BV/2017-Preiner-keymaera/vsli-alert.proof-node2442.smt2,1,0.4478491439949721,0,1.3830213519977406,1,0.33501892001368105,1,3.658444212982431,1,161.54297420498915
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node478879.smt2,1,0.26493703480809927,1,0.5703215659887064,1,0.2635460440069437,1,0.2708515948615968,1,0.22590436600148678
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node529901.smt2,1,0.23814124683849514,1,0.6243545470060781,1,0.28753589605912566,1,0.27012428385205567,1,0.22111882804892957
BV/20170501-Heizmann-UltimateAutomizer/MultCommutative_true-unreach-call_true-no-overflow_true-termination.c_2674.smt2,1,0.26130318199284375,0,0.45488272499642335,1,0.22424317500554025,0,30.5087665989995,1,0.2326747348997742
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node175109.smt2,1,0.23872969602234662,1,0.6008119480102323,1,0.2333201530855149,1,0.2732216489966959,1,0.22308603604324162
BV/2017-Preiner-scholl-smt08/model/model_5_49.smt2,1,0.23126429598778486,0,2.498964149999665,1,0.30139117292128503,1,0.30367849697358906,1,160.27423260803334
BV/2017-Preiner-keymaera/ETCS-d-braking-node1346.smt2,1,0.2673469730652869,0,0.5202862930018455,1,0.2680691620334983,1,0.34573095408268273,1,160.31829176400788
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node345732.smt2,1,0.25606705993413925,1,0.6502127459971234,1,0.24340093904174864,1,0.3252267991192639,1,0.22168976720422506
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_54.smt2,1,266.8125733300112,0,1201.7227482789895,1,2.1393705401569605,0,1202.2248803370167,0,1201.7359257778153
BV/2018-Preiner-cav18/check_bvslt_bvshl1_64bit.smt2,1,0.4256039219908416,0,1.5916499599989038,1,0.23221666808240116,1,0.7346644080244005,1,0.5672310029622167
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node361630.smt2,1,0.256569781107828,1,0.6067179210076574,1,0.2431396679021418,1,0.26702772290445864,1,0.22079498297534883
BV/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0730b_true-unreach-call.c_38.smt2,1,0.23920011497102678,0,0.44426863800617866,1,0.27522083604708314,1,0.31679194211028516,1,0.22960717091336846
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_31.smt2,0,1201.242330674082,0,5.6494467059965245,0,1201.7206245639827,0,1201.722190866014,0,1201.722707886016
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node369871.smt2,1,0.32645293115638196,1,0.6482819959928747,1,0.24308297713287175,1,0.282030237140134,1,0.2271419079042971
BV/2017-Preiner-psyco/190.smt2,1,0.289493486052379,0,6.63777404098073,1,0.3701163800433278,1,0.30294681899249554,1,3.729993299115449
BV/2020-Preiner-fmcad20/inv/check_ic_sext_3_64.smt2,1,0.22878133016638458,0,174.85891237301985,1,0.2712079288903624,1,0.30505321314558387,1,0.24487035698257387
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node674647.smt2,1,0.25953709916211665,1,0.6620770909939893,1,0.24178808205761015,1,0.28244196297600865,1,0.22388342884369195
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_59.smt2,1,151.6933689371217,0,95.76958938100142,1,114.21794402506202,0,538.1454091730993,1,161.06310207396746
BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_409.smt2,0,1201.2564861499704,0,0.47497644799295813,1,0.22156479815021157,0,6.287172656040639,1,0.30527109396643937
BV/2020-Preiner-fmcad20/cons/check_cc_bvult_x_s_32.smt2,1,0.21976198791526258,0,18.20507855800679,1,0.29862948996014893,1,0.5788232919294387,1,80.39838004414923
BV/wintersteiger/fmsd13/fixpoint/ethernet-fixpoint-3.smt2,1,0.6458626568783075,0,1201.7227194849984,1,43.70868212799542,1,1.2038059351034462,1,2.460166080854833
BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_435.smt2,0,1201.2401142611634,0,0.5357918269874062,1,0.24946622108109295,0,1201.7202016380616,1,0.2580472310073674
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_16.smt2,1,5.872785571031272,0,1.1588732390082441,1,0.34168057003989816,0,1201.7503337680828,1,160.48423274513334
BV/2020-Preiner-fmcad20/cons/check_cc_bvand_x_s_32.smt2,1,0.24635772500187159,0,11.250302627013298,0,1201.7222612339538,0,384.9630609538872,1,80.28599766013213
BV/2018-Preiner-cav18/check_eq_bvurem1_64bit.smt2,0,1201.3240349269472,0,1.125059134006733,0,1201.7310546191875,0,1201.7207014721353,1,289.45669447793625
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node384248.smt2,1,0.2583348599728197,1,0.6568425949953962,1,0.26044327206909657,1,0.27076167799532413,1,0.2230986780487001
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node254296.smt2,1,0.2845091209746897,1,0.5745166440028697,1,0.23109772591851652,1,0.26892304606735706,1,0.2311410408001393
BV/2017-Preiner-psyco/075.smt2,1,0.24564520502462983,0,1201.7229493409977,1,0.2594785669352859,1,0.33854333288036287,1,0.8362763540353626
BV/2018-Preiner-cav18/check_bvuge_bvshl1_64bit.smt2,1,1.2416693568229675,0,1201.7374828589964,1,2.177677514962852,1,2.5606339569203556,1,2.159244148992002
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node620306.smt2,1,0.2593971339520067,1,0.6682095550058875,1,0.263636345975101,1,0.2705915339756757,1,0.22452894900925457
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_4.smt2,1,0.4060646428260952,0,9.985269318014616,1,0.22723138704895973,1,0.27165284706279635,1,2.264988901093602
BV/2018-Preiner-cav18/check_bvsle_bvurem1_32bit.smt2,1,0.7620511299464852,0,0.5847356989979744,1,0.36244928394444287,1,2.39240143308416,1,2.7189980389084667
