path,SMTInterpol,,cvc5,,iProver,
,solved,runtime,solved,runtime,solved,runtime
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-rb-cnstr_1-2.i_8.smt2,0,1202.217203793989,0,1201.713853176916,0,1201.732452081982
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_76.smt2,0,1201.767698252981,1,0.26203612401150167,0,1201.7486018650234
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_37.smt2,0,1201.736858934979,0,64.1779080000706,0,1201.729619154008
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_append_unequal.i_6.smt2,0,0.42532061302335933,0,0.43550204997882247,0,1201.7434531031176
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_52.smt2,0,0.5179622110445052,0,0.5252589150331914,0,1201.736916408874
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_66.smt2,0,0.4167101869825274,0,0.35028443299233913,0,1201.7228287530597
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_flag.i_104.smt2,0,156.99189353600377,0,1201.7117608671542,0,1201.7300777649507
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_71.smt2,0,1201.7192559230025,1,2.332242043921724,1,119.04511322989129
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-buckets-2.i_17.smt2,0,0.5046028459910303,0,64.90874159289524,1,769.003642974887
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_112.smt2,1,121.16837108600885,0,1201.7366599889938,0,1201.7229144289158
ALIA/20230321-UltimateAutomizerSvcomp2023/test_mutex_double_unlock.i_35.smt2,0,1202.2675561620272,0,1201.722712503979,1,831.5453061000444
ALIA/piVC/piVC_647bf6.smt2,1,1.2659987210063264,1,0.23064937884919345,1,27.453893495956436
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_flag.i_37.smt2,0,0.46358174295164645,0,30.461493499809876,0,1201.738747056108
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_unequal.i_12.smt2,0,0.4457006820011884,0,0.39663421688601375,0,1201.7242862400599
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_102.smt2,0,0.4522800780250691,0,0.4136293400079012,0,1201.7182693690993
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_109.smt2,0,1201.7421526200487,0,67.56217580707744,0,1201.732201297069
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-1.i_50.smt2,0,9.777641376014799,0,1201.7159834580962,0,1201.726258515846
