path,SMTInterpol,,cvc5,,iProver,
,solved,runtime,solved,runtime,solved,runtime
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_31.smt2,0,0.6939235940226354,0,1201.7203941890039,0,1201.7402811411303
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_47.smt2,0,0.4262975429883227,0,0.3459854607935995,0,1201.7218384461012
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-rb-cnstr_1-2.i_8.smt2,0,1202.217203793989,0,1201.713853176916,0,1201.732452081982
ALIA/20230321-UltimateAutomizerSvcomp2023/test_add-2.i_76.smt2,0,1201.767698252981,1,0.26203612401150167,0,1201.7486018650234
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_update_all.i_8.smt2,0,0.4584939070045948,0,0.379206980811432,0,1201.7483747052029
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_37.smt2,0,1201.736858934979,0,64.1779080000706,0,1201.729619154008
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_append_unequal.i_6.smt2,0,0.42532061302335933,0,0.43550204997882247,0,1201.7434531031176
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_52.smt2,0,0.5179622110445052,0,0.5252589150331914,0,1201.736916408874
ALIA/20230321-UltimateAutomizerSvcomp2023/packet_filter.i_3.smt2,0,1.4747760309837759,0,0.4062992548570037,0,1201.7460850491188
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_66.smt2,0,0.4167101869825274,0,0.35028443299233913,0,1201.7228287530597
ALIA/20230321-UltimateAutomizerSvcomp2023/list_and_tree_cnstr-1.i_55.smt2,0,0.9537409680197015,0,2.456923672929406,0,1201.7491294429637
ALIA/20230321-UltimateAutomizerSvcomp2023/tree-3.i_0.smt2,1,0.6532097759773023,1,0.21850249008275568,1,2.374703648034483
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_flag.i_104.smt2,0,156.99189353600377,0,1201.7117608671542,0,1201.7300777649507
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_insert_unequal.i_13.smt2,0,1201.7128494430217,0,1201.7141013180371,0,1201.7641109200194
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_226.smt2,1,0.42542780097573996,1,0.2630707381758839,1,2.4032144260127097
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_203.smt2,0,0.49011915596202016,0,1201.7183044410776,0,1201.742892999202
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_60.smt2,1,0.6253088579978794,1,0.23985933093354106,1,23.438646801980212
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_of_dll-1.i_11.smt2,0,0.48321080702589825,0,30.5581263077911,0,1201.748683006037
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_54.smt2,0,1202.2170251419884,0,1201.7165900850669,0,1201.7409917828627
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_prepend_unequal.i_73.smt2,0,1202.720619823027,0,1201.7137057171203,1,505.7709464931395
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_remove_all_reverse.i_12.smt2,0,1202.219572550035,0,1201.7150227061938,0,1201.7274586879648
ALIA/20230321-UltimateAutomizerSvcomp2023/vogal-2.i_0.smt2,0,0.4245509770116769,0,0.36962268594652414,0,1201.7451984768268
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_38.smt2,0,6.385913390025962,0,1201.7121043321677,0,1201.7208512679208
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_47.smt2,0,0.6683228239999153,0,0.4227697351016104,0,1201.7425969629548
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_prepend_unequal.i_91.smt2,0,0.62890831095865,0,1201.7166418358684,0,1201.7226801309735
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_71.smt2,0,1201.7192559230025,1,2.332242043921724,1,119.04511322989129
ALIA/20230321-UltimateAutomizerSvcomp2023/tree_stack.i_4.smt2,0,1201.7181388899917,0,66.60559862409718,0,1201.721424586838
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-buckets-2.i_17.smt2,0,0.5046028459910303,0,64.90874159289524,1,769.003642974887
