path,SMT-RAT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_NRA/meti-tarski/atan/problem/1/weak/atan-problem-1-weak-chunk-0022.smt2,1,0.21428118899348192,0,0.4073195479577407,1,0.22017244299058802,1,0.26688464600010775,1,0.22478821501135826
QF_NRA/hycomp/ball_count_2d_slope.03.seq_lazy_linear_enc_global_15.smt2,0,1201.711705188005,1,1.3511036209529266,1,0.247415291989455,1,0.3960737239976879,1,0.29097715599345975
QF_NRA/20161105-Sturm-MBO/mbo_E8E18.smt2,1,34.878457077022176,0,2.0138287489535287,1,0.2951395949930884,1,68.46631042999798,1,13.018504206003854
QF_NRA/meti-tarski/sin/344/4/sin-344-4-chunk-0022.smt2,1,0.21738964898395352,0,0.45121259801089764,1,0.23918474098900333,1,0.28497874399181455,1,0.24310055299429223
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0308.smt2,1,0.21466986002633348,0,0.4385940450010821,1,0.24350845799199305,1,0.26731513801496476,1,0.22257897499366663
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0153.smt2,1,0.22319065599003807,0,0.4113548840396106,1,0.24564944600570016,1,0.2721356970141642,1,0.24775597400730476
QF_NRA/hycomp/ball_count_2d_slope.10.seq_lazy_linear_enc_global_13.smt2,1,652.9515203619958,1,1.2357213250361383,1,0.2566521039989311,1,0.2927475889737252,1,0.265943211998092
QF_NRA/hycomp/ball_count_1d_plain.04.seq_lazy_lemmas_global_15.smt2,1,1.8276949079881888,1,1.072656376985833,1,0.2523317259910982,1,0.33328556100605056,1,0.26001813798211515
QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0193.smt2,1,0.2548616529966239,0,0.5009928899817169,1,0.22013321501435712,1,0.2822169440041762,1,0.24649710199446417
QF_NRA/hycomp/ball_count_2d_plain.01.seq_lazy_lemmas_global_15.smt2,1,2.0852660830132663,1,1.1797751620179042,1,0.2540661689999979,1,0.2884845270018559,1,0.2729670789849479
QF_NRA/hycomp/ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_4.smt2,1,0.3869995629938785,1,0.7578951989999041,1,0.21921011302038096,1,0.38357116997940466,1,0.23103559599258006
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0307.smt2,1,0.26960534302634187,0,0.44034961494617164,1,0.2622503149905242,1,0.30922743200790137,1,0.23228140699211508
QF_NRA/20170501-Heizmann-UltimateInvariantSynthesis/standard_two_index_04.i_3_2_2.bpl_5.smt2,0,1201.7167389500246,0,0.5414978669723496,0,1201.2541854839947,0,1059.0205556850124,0,1201.712915637996
QF_NRA/20200911-Pine/1599122161444977000.smt2,1,0.25302857998758554,0,0.4438362130895257,1,0.24978912499500439,1,0.26796917399042286,1,0.22666473800200038
QF_NRA/meti-tarski/atan/problem/2/atan-problem-2-chunk-0082.smt2,1,0.23978269498911686,0,0.4041347709717229,1,0.2443174179934431,1,0.26929564800229855,1,0.22294747500563972
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0126.smt2,1,0.22669207298895344,0,0.43362694699317217,1,0.21848905400838703,1,0.2726240550109651,1,0.25593232800019905
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0679.smt2,1,0.2205184689955786,0,0.45989124197512865,1,0.21936995899886824,1,0.30083492601988837,1,0.23601477599004284
QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0187.smt2,1,0.29959024098934606,0,0.45275507401674986,1,0.21917051597847603,1,0.2850191090255976,1,0.24247768500936218
QF_NRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0163.smt2,1,73.97401273800642,0,0.44733670505229384,1,0.22887563501717523,1,0.33680229700985365,0,1201.7153190610115
