benchmark,selected,solved,runtime
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-012-unsat-reverse-translate-translate.smt2,Z3-Noodler,1,0.24060460994951427
QF_SLIA/20180523-Reynolds/kaluza/unsat/big/19077.corecstrs.readable.smt2,OSTRICH,1,5.7733649970032275
QF_SLIA/20180523-Reynolds/kaluza/unsat/big/18467.corecstrs.readable.smt2,OSTRICH,1,6.798352808924392
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-td/httplib2/httplib2-entry-disposition/20b02fec1dccda0beab9ebba05562675d1224a45bc5068ba7beb8f6c.smt2,cvc5,1,0.26110028801485896
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-td/httplib2/httplib2-entry-disposition/f610efa7189636857762f02b123f33c06278c7dd8751417b30e5aa96.smt2,cvc5,1,0.341333094984293
QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-graft-rotate.smt2,Z3-Noodler,1,0.25409392709843814
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/8f81da43e14315a2ce46cf0bef563924e785f95ab0c60b16e7147111.smt2,cvc5,1,0.2588165190536529
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-032-multiply-multiply-reverse.smt2,Z3-Noodler,1,0.2542450949549675
QF_SLIA/20180523-Reynolds/kaluza/sat/small/13141.corecstrs.readable.smt2,Z3alpha,1,0.28344150516204536
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-fuzz-fuzz-reverse.smt2,Z3-Noodler,1,0.24141749693080783
QF_SLIA/20180523-Reynolds/kaluza/unsat/big/8844.corecstrs.readable.smt2,Z3alpha,1,1072.440571715124
QF_SLIA/20180523-Reynolds/kaluza/unsat/small/30349.corecstrs.readable.smt2,Z3alpha,1,0.27209764695726335
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-reverse-fuzz-rotate.smt2,Z3-Noodler,1,0.24594083102419972
QF_SLIA/20230327-stringfuzz-lu/generated/manyregexes/many-regexes-00001-27.smt2,Z3-Noodler,1,0.25232907105237246
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-td/httplib2/httplib2-entry-disposition/eb69c19bb5a4ff4ff03da5300536b2729af2a42eddd1093c58afe633.smt2,cvc5,1,0.340863669058308
QF_SLIA/20190311-str-small-rw-Noetzli/str-pred-small-rw/str-pred-small-rw_142.smt2,Z3alpha,0,1072.578512186883
QF_SLIA/20240411-redos_attack_detection/unsat/531_attack.smt2,Z3-Noodler,1,0.5051926688756794
QF_SLIA/20240411-redos_attack_detection/sat/1578_attack.smt2,Z3-Noodler,1,0.25185549492016435
QF_SLIA/20240411-redos_attack_detection/sat/1226_attack.smt2,Z3-Noodler,1,3.5944554349407554
QF_SLIA/20230327-stringfuzz-lu/generated/regexsmall/regex-small-00027-13.smt2,Z3-Noodler,1,0.2431862649973482
QF_SLIA/20240411-redos_attack_detection/unsat/726_attack.smt2,Z3-Noodler,1,0.2737455468159169
QF_SLIA/20240411-redos_attack_detection/sat/2402_attack.smt2,Z3-Noodler,1,0.37807600386440754
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/6e0c45a94018868aa971ec3b2e8559460c2a18e2bed587a5c9acc092.smt2,cvc5,1,0.36276386911049485
QF_SLIA/2018-Kepler/quad-150-4-3-unsat.smt2,Z3-Noodler,1,0.243375388905406
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-008-reverse-fuzz-fuzz.smt2,Z3-Noodler,1,0.26923386682756245
QF_SLIA/20180523-Reynolds/kaluza/unsat/big/12259.corecstrs.readable.smt2,Z3alpha,1,0.2664665561169386
QF_SLIA/20180523-Reynolds/kaluza/unsat/small/22748.corecstrs.readable.smt2,Z3alpha,1,0.2786320219747722
QF_SLIA/20230327-stringfuzz-lu/generated/variants/920eb248.smt2,Z3-Noodler,1,0.24900027690455317
QF_SLIA/20180523-Reynolds/kaluza/unsat/big/20341.corecstrs.readable.smt2,cvc5,1,1.6974040209315717
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/pymongo/pymongo-mongoclient/ccbc09582ef0fdb08408fd48f88a1079f7ac9150cc3567c722582d2f.smt2,cvc5,1,0.4149654491338879
QF_SLIA/2019-Leetcode/validPalindrome/44d1c21b68ddfef2ccf8c11a81b24d1c3ea68b0f449a97523bc8b996.smt2,Z3-Noodler,1,0.295856379205361
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/pymongo/pymongo-mongoclient/aef5b0347e197fcbe14dab0422a35f4f65eed78d403b47f8b7898c82.smt2,cvc5,1,0.483452231856063
QF_SLIA/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1198.smt2,cvc5,1,0.23790921200998127
QF_SLIA/20180523-Reynolds/kaluza/sat/small/14522.corecstrs.readable.smt2,Z3alpha,1,0.2686091619543731
QF_SLIA/20180523-Reynolds/kaluza/sat/small/4152.corecstrs.readable.smt2,Z3alpha,1,0.29470032802782953
QF_SLIA/20230327-stringfuzz-lu/generated/regexsmall/regex-small-00001-9.smt2,Z3-Noodler,1,0.24998459313064814
QF_SLIA/20230331-transducer-plus/Duality/htmlUnescape-addslashes.smt2,cvc5,1,95.28246174799278
QF_SLIA/20230327-stringfuzz-lu/generated/regexpair/regex-pair-00031-9.smt2,Z3-Noodler,1,0.2959799198433757
QF_SLIA/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/686.smt2,cvc5,1,0.24829719588160515
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/de40f748e0d068800ec211a83fe9ea284deca2099aeda13d3ca0df31.smt2,cvc5,1,0.6286561090964824
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/e4c4d9e717cd451e6b7fe9e46ca1dcad6b507c9ae70d4aa7d1eb69e5.smt2,cvc5,1,0.6154459537938237
QF_SLIA/20180523-Reynolds/kaluza/unsat/big/20877.corecstrs.readable.smt2,Z3alpha,1,0.30650890804827213
QF_SLIA/20180523-Reynolds/kaluza/unsat/small/22674.corecstrs.readable.smt2,Z3alpha,1,0.2680373890325427
QF_SLIA/2019-full_str_int/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/570.smt2,cvc5,1,2.00001397007145
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/c3a98136618af6ed9ab0f50cd1f9a0be0ac2b7a80c04bc1d23d8530f.smt2,cvc5,1,0.3757817519363016
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/d51b4b2eed2ad73de41698c7ae800c7fe8697a382749ef37da102ff3.smt2,cvc5,1,0.3591541750356555
QF_SLIA/20240411-redos_attack_detection/sat/616_attack.smt2,Z3-Noodler,1,1.3064756689127535
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-019-unsat-fuzz-rotate-graft.smt2,Z3-Noodler,1,0.24199806596152484
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-004-unsat-translate-translate.smt2,Z3-Noodler,1,0.24065651395358145
QF_SLIA/20240411-redos_attack_detection/unsat/1060_attack.smt2,Z3-Noodler,1,0.24228450004011393
QF_SLIA/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/4615.smt2,cvc5,1,0.23921210900880396
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-003-multiply-fuzz-fuzz.smt2,Z3-Noodler,1,0.23976792697794735
QF_SLIA/20240411-redos_attack_detection/sat/1845_attack.smt2,Z3-Noodler,1,2.50377682200633
QF_SLIA/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/7868.smt2,cvc5,1,0.22653859807178378
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-001-rotate-translate-translate.smt2,Z3-Noodler,1,0.24395318794995546
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-td/requests/requests-url-auth/4071293764de53aa2f3a76148e4cdfa9f4a1b6763236635b03090457.smt2,cvc5,1,0.3442323829513043
QF_SLIA/20240411-redos_attack_detection/sat/2164_attack.smt2,Z3-Noodler,1,0.24323078291490674
QF_SLIA/20240411-redos_attack_detection/sat/2048_attack.smt2,Z3-Noodler,1,2.6711619421839714
QF_SLIA/2015-Norn/HammingDistance/norn-benchmark-603.smt2,Z3-Noodler,1,0.2524874920491129
QF_SLIA/20180523-Reynolds/kaluza/sat/small/19167.corecstrs.readable.smt2,Z3alpha,1,0.28111826395615935
QF_SLIA/2019-full_str_int/py-conbyte_z3str/leetcode_int-restoreIpAddresses/234.smt2,cvc5,1,7.934151524910703
