benchmark,selected,solved,runtime
UFLIA/boogie/ExposeVersion_A.setValue_System.Int32-level_2.smt2,cvc5,1,0.3878072900697589
UFLIA/sledgehammer/TwoSquares/smtlib.719366.smt2,cvc5,0,1201.7164518551435
UFLIA/tokeneer/enclave/startadminactivity-7.smt2,cvc5,0,1201.7130569459405
UFLIA/boogie/Subclass_Sub.Ty.smt2,cvc5,1,0.3288294149097055
UFLIA/simplify2/front_end_suite/javafe.ast.IdentifierVec.001.smt2,cvc5,1,2.122996045043692
UFLIA/sledgehammer/QEpres/smtlib.743825.smt2,iProver,0,1201.7245882728603
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.660764.smt2,cvc5,0,1201.7210625598673
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1424753.smt2,cvc5,0,1201.717380917864
UFLIA/sledgehammer/TypeSafe/smtlib.1018109.smt2,cvc5,0,1201.710423631128
UFLIA/sledgehammer/TypeSafe/smtlib.903714.smt2,cvc5,0,1201.7151250021998
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1208595.smt2,cvc5,1,0.8773247450590134
UFLIA/sledgehammer/TwoSquares/smtlib.673048.smt2,cvc5,1,481.3376792310737
UFLIA/sledgehammer/QEpres/smtlib.853251.smt2,iProver,0,1201.725399313029
UFLIA/simplify2/front_end_suite/javafe.filespace.LookAheadEnum.005.smt2,cvc5,1,0.25138575211167336
UFLIA/simplify/javafe.ast.TypeNameVec.410.smt2,cvc5,1,0.2778359050862491
UFLIA/grasshopper/uninstantiated/merge_invariant_46_2.smt2,cvc5,1,19.84105937392451
UFLIA/simplify/javafe.ast.TypeModifierPragmaVec.401.smt2,cvc5,1,3.798561338102445
UFLIA/boogie/StrictReadOnly_C1.W2.smt2,cvc5,1,0.38517088000662625
UFLIA/sledgehammer/StrongNorm/smtlib.557691.smt2,cvc5,0,1201.7162788731512
UFLIA/sledgehammer/FFT/smtlib.899255.smt2,cvc5,1,0.24646303802728653
UFLIA/sledgehammer/QEpres/smtlib.1158396.smt2,cvc5,0,1201.7134120459668
UFLIA/grasshopper/uninstantiated/difference_precondition_of_difference_35_21.smt2,cvc5,1,30.686344292014837
UFLIA/simplify2/front_end_suite/javafe.parser.Lex.018.smt2,cvc5,1,0.9847730558831245
UFLIA/grasshopper/instantiated/insert_postcondition_of_insert_49_4.smt2,cvc5,1,3.1626181309111416
UFLIA/boogie/PureReceiverMightBeCommitted_C..ctor.smt2,cvc5,1,0.8513705930672586
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.018.smt2,cvc5,1,16.78080705809407
UFLIA/sledgehammer/StrongNorm/smtlib.893929.smt2,cvc5,0,1201.7193304740358
UFLIA/simplify/javafe.tc.FlowInsensitiveChecks.687.smt2,cvc5,1,1.181651963852346
