path,Bitwuzla,,SMTInterpol,,cvc5,
,solved,runtime,solved,runtime,solved,runtime
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_6.smt2,0,0.2438871250487864,0,0.5524035430280492,1,0.2292996379546821
ABV/20230321-UltimateAutomizerSvcomp2023/test-0513_1.i_90.smt2,0,0.2286990899592638,0,0.5575405759736896,0,1201.7131604519673
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_594.smt2,0,0.24125912808813155,1,0.6876927590346895,0,1201.715520577971
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test6_1.i_17.smt2,0,0.22113188705407083,0,0.5623913980089128,0,1201.712147623999
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_153.smt2,0,0.22646981105208397,0,12.881234130007215,0,1201.714040814899
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test17_3.i_7.smt2,1,0.21911525609903038,0,0.5425735359895043,0,80.28643561992794
ABV/20230321-UltimateAutomizerSvcomp2023/dll-queue-1.i_10.smt2,0,1201.2778628531378,0,0.5427879460039549,0,80.34568070806563
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_97.smt2,0,0.22694977885112166,0,49.10602479201043,1,0.29049672884866595
ABV/20230321-UltimateAutomizerSvcomp2023/sll-rb-sentinel-2.i_38.smt2,0,0.24622607696801424,1,0.7584607020253316,1,0.3018979418557137
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_remove_all.i_3.smt2,0,0.273195591988042,0,0.6124892529915087,0,1201.7117751110345
ABV/20230321-UltimateAutomizerSvcomp2023/packet_filter.i_36.smt2,0,0.24032573914155364,1,0.7237109269481152,1,0.2354535621125251
ABV/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_5.smt2,0,0.24245395488105714,0,0.4967780039878562,0,80.30997603293508
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_170.smt2,0,0.22671682806685567,0,13.638756948988885,0,1201.7147616159637
ABV/20230321-UltimateAutomizerSvcomp2023/test-memleak_nexttime.i_84.smt2,0,0.2511134399101138,0,0.5530288299778476,0,1201.7423128769733
ABV/20230321-UltimateAutomizerSvcomp2023/list-ext_flag.i_7.smt2,0,0.22419573599472642,0,0.4690837730304338,1,0.23398074600845575
ABV/20230321-UltimateAutomizerSvcomp2023/test-0134.i_36.smt2,0,0.2455446000676602,0,0.6042084260261618,0,1201.7444919140544
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_2.smt2,0,0.2279728720895946,0,0.4900269149802625,1,0.23411460011266172
ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_8.smt2,1,0.23057640087790787,1,0.4890072699636221,1,0.22404874209314585
ABV/20230321-UltimateAutomizerSvcomp2023/dll_of_dll-2.i_252.smt2,0,0.23079276084899902,0,0.5616415240219794,1,0.4608732280321419
ABV/20230321-UltimateAutomizerSvcomp2023/sll-rb-sentinel-2.i_47.smt2,0,0.2502598590217531,1,0.5498101889970712,1,0.2437316041905433
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_unequal.i_60.smt2,0,0.2460903620813042,0,0.7145221860264428,0,312.70532532501966
ABV/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_22.smt2,0,0.23593497602269053,0,175.49907984700985,0,1201.7379943740088
ABV/20230321-UltimateAutomizerSvcomp2023/list-1.i_51.smt2,0,0.25024836510419846,0,3.348560106998775,1,0.5513530040625483
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_75.smt2,0,0.2803837531246245,0,7.545471967023332,0,18.895392328035086
ABV/20230321-UltimateAutomizerSvcomp2023/list-2.i_41.smt2,1,0.22724582301452756,0,0.5655844290158711,0,80.33339661103673
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test13.i_14.smt2,0,0.24950921698473394,0,0.5053955320036039,0,80.37800721498206
ABV/20190429-UltimateAutomizerSvcomp2019/sll-sorted_false-unreach-call_false-valid-memcleanup.i_0.smt2,0,0.2452199929393828,0,0.6278908689855598,0,1201.717530258
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_41.smt2,0,0.24653596198186278,1,0.6309950400027446,1,0.3266784760635346
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_append_unequal.i_23.smt2,0,0.22711596195586026,0,0.5889701550477184,0,1201.7288369678427
ABV/20230321-UltimateAutomizerSvcomp2023/test-0137.i_28.smt2,0,0.24795217090286314,0,0.6079324750462547,0,1.2165080099366605
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all.i_7.smt2,0,0.22028912021778524,0,0.5425956179969944,0,80.3130074578803
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test21-2.i_4.smt2,1,0.252878628205508,0,0.4691958309849724,1,0.2426827058661729
ABV/20230321-UltimateAutomizerSvcomp2023/sll-rb-sentinel-1.i_32.smt2,1,0.23317834711633623,1,0.4806988470372744,1,0.2246995212044567
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_31.smt2,0,0.22364111617207527,0,1201.75194186304,0,1201.7306229139213
ABV/20190429-UltimateAutomizerSvcomp2019/dll_of_dll_false-unreach-call_false-valid-memcleanup.i_15.smt2,0,0.24547199299558997,0,1201.721230929019,0,1201.7170929640997
ABV/20230321-UltimateAutomizerSvcomp2023/memleaks_test13.i_34.smt2,0,1201.249239262892,0,0.5005398140056059,0,80.33934805216268
ABV/20230321-UltimateAutomizerSvcomp2023/dll2n_append_unequal.i_24.smt2,0,0.25367408618330956,0,0.4722762330202386,0,80.38930809404701
ABV/20230321-UltimateAutomizerSvcomp2023/eureka_05.i_97.smt2,0,0.2298303018324077,0,0.6062762910150923,1,0.442970174131915
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_12.smt2,1,0.21832600189372897,0,0.5560786159476265,1,0.25126181496307254
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all.i_115.smt2,0,0.2313702590763569,0,0.6897526159882545,1,0.2700752760283649
ABV/20230321-UltimateAutomizerSvcomp2023/sll-rb-sentinel-1.i_11.smt2,0,0.2307725150603801,0,0.5611422149813734,0,17.83087700093165
ABV/20230321-UltimateAutomizerSvcomp2023/optional_data_creation_test04-1.i_14.smt2,0,0.23164839413948357,0,0.5190214419853874,0,1.7145892439875752
ABV/20230321-UltimateAutomizerSvcomp2023/simple-ext_1.i_63.smt2,0,1201.2223118629772,1,0.5018115349812433,0,80.26386782294139
ABV/20190429-UltimateAutomizerSvcomp2019/dancing_true-unreach-call_false-valid-memtrack.i_14.smt2,0,0.22320548607967794,0,1202.7144481799915,0,141.4564115938265
ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_29.smt2,0,0.2222578590735793,0,0.5195748999831267,0,80.50415033497848
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_remove_all.i_7.smt2,0,0.22924997913651168,0,0.5821498179575428,0,18.018207266926765
ABV/20230321-UltimateAutomizerSvcomp2023/list_and_tree_cnstr-1.i_29.smt2,0,0.24694879306480289,0,0.5675950390286744,0,0.858692827867344
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_unequal.i_36.smt2,0,0.24720684718340635,1,0.6077991719939746,1,48.51927111600526
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_40.smt2,0,0.24965985398739576,0,1201.7434134290088,0,1201.7128250349779
ABV/20230321-UltimateAutomizerSvcomp2023/sll-rb-sentinel-1.i_17.smt2,0,0.2553970511071384,0,5.074954843963496,1,0.3064669689629227
ABV/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all.i_98.smt2,0,0.2615423679817468,0,0.6202213209471665,0,49.230167550966144
ABV/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_24.smt2,0,0.2608174120541662,0,23.6433435609797,0,1201.742813865887
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_14.smt2,0,0.23001774516887963,0,7.615066475002095,0,650.7397151559126
ABV/20230321-UltimateAutomizerSvcomp2023/test-0513_1.i_80.smt2,0,0.2492019848432392,0,0.5557195479632355,1,0.26834722491912544
ABV/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_114.smt2,0,0.24187582707963884,0,0.7757609750260599,0,1201.7137848050334
ABV/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_33.smt2,0,0.22323438804596663,0,10.32063965999987,0,1201.712396560004
ABV/20230321-UltimateAutomizerSvcomp2023/optional_data_creation_test04-1.i_33.smt2,0,0.2398527399636805,0,0.5939984860015102,0,52.65369477705099
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_336.smt2,0,0.24900757404975593,1,0.5793684459640644,1,3.4482201088685542
ABV/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_27.smt2,0,0.23060175706632435,0,0.6216184119693935,0,1201.7144301529042
ABV/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_181.smt2,0,0.21801733993925154,1,0.5870237399940379,1,1.3678676481358707
ABV/20230321-UltimateAutomizerSvcomp2023/simple-ext_1.i_26.smt2,0,0.22255659010261297,0,0.4766908229794353,0,80.31147001683712
ABV/20230321-UltimateAutomizerSvcomp2023/list-ext_flag_1.i_0.smt2,1,0.2201372010167688,0,0.4498256999650039,1,0.25375532102771103
ABV/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-2.i_36.smt2,0,0.25203312817029655,1,0.6192266999860294,1,0.22978911804966629
ABV/20230321-UltimateAutomizerSvcomp2023/test_mutex_unbounded-1.i_66.smt2,0,0.2292682679835707,0,1201.719349312014,0,1201.7126468908973
