benchmark,selected
QF_LIA/20220307-SMPT/MAPK-PT-00080/RF-02.smt2,Yices2
QF_LIA/20220307-SMPT/RwMutex-PT-r1000w0010/RC-11.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N050/RF-07.smt2,Yices2
QF_LIA/rings_preprocessed/ring_2exp12_5vars_3ite_unsat.smt2,cvc5
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__035.smt2.slack.smt2,Z3-alpha
QF_LIA/nec-smt/large/getoption_group/prp-50-49.smt2,Yices2
QF_LIA/20220307-SMPT/MAPK-PT-00160/RC-06.smt2,Yices2
QF_LIA/20220307-SMPT/HouseConstruction-PT-00005/RC-12.smt2,Yices2
QF_LIA/dillig/30-33.smt2,cvc5
QF_LIA/nec-smt/med/int_from_list/prp-25-36.smt2,Yices2
QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_bgmc000.smt2,Yices2
QF_LIA/20220307-SMPT/MAPK-PT-02560/RC-07.smt2,Yices2
QF_LIA/20220307-SMPT/RwMutex-PT-r0010w1000/RC-10.smt2,Yices2
QF_LIA/nec-smt/large/checkpass/prp-35-48.smt2,Yices2
QF_LIA/convert/convert-jpg2gif-query-1430.smt2,Z3-alpha
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__017.smt2.slack.smt2,cvc5
QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RF-03.smt2,Yices2
QF_LIA/nec-smt/large/bftpd_login/prp-75-50.smt2,Yices2
QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-13.smt2,OpenSMT
QF_LIA/nec-smt/med/int_from_list/prp-16-25.smt2,Yices2
QF_LIA/20220307-SMPT/NeighborGrid-PT-d5n4m1t35/RC-12.smt2,Yices2
QF_LIA/bofill-scheduling/SMT_random_LIA/ex11800_2600_100.smt2,OpenSMT
QF_LIA/bofill-scheduling/SMT_real_LIA/ex9520_2400_100.smt2,OpenSMT
QF_LIA/20220307-SMPT/RwMutex-PT-r0020w0010/RC-00.smt2,Yices2
QF_LIA/bofill-scheduling/SMT_random_LIA/ex8500_2600_100.smt2,OpenSMT
QF_LIA/nec-smt/large/bftpd_login/prp-3-48.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__013.smt2.slack.smt2,cvc5
QF_LIA/nec-smt/large/checkpass_pwd/prp-27-47.smt2,Yices2
QF_LIA/nec-smt/large/checkpass_pwd/prp-33-44.smt2,Yices2
QF_LIA/nec-smt/med/int_from_list/prp-15-38.smt2,Yices2
QF_LIA/20180326-Bromberger/unbd-sage/unbd010v15c/unbd-sage15.smt2,cvc5
QF_LIA/nec-smt/med/checkpass_pwd/prp-14-31.smt2,Yices2
QF_LIA/bofill-scheduling/SMT_random_LIA/ex12200_2600_100.smt2,OpenSMT
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__016.smt2.slack.smt2,cvc5
QF_LIA/rings/ring_2exp14_9vars_6ite_unsat.smt2,Yices2
QF_LIA/nec-smt/med/int_from_list/prp-19-29.smt2,Yices2
QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__010.smt2,cvc5
QF_LIA/mathsat/FISCHER4-3-fair.smt2,Yices2
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/apache-get-tag.i.p+lhb-reducer-O0.smt2,OpenSMT
QF_LIA/nec-smt/large/checkpass_pwd/prp-21-38.smt2,Yices2
QF_LIA/nec-smt/med/int_from_list/prp-14-33.smt2,Yices2
QF_LIA/dillig/45-27.smt2,cvc5
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/benchmark37_conjunctive-O0.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem__022.smt2.slack.smt2,cvc5
QF_LIA/20220307-SMPT/Referendum-PT-0050/RF-07.smt2,Yices2
QF_LIA/rings_preprocessed/ring_2exp16_5vars_3ite_unsat.smt2,cvc5
QF_LIA/20220307-SMPT/MAPK-PT-00320/RC-06.smt2,Yices2
QF_LIA/nec-smt/med/int_from_list/prp-25-35.smt2,Yices2
QF_LIA/rings/ring_2exp6_4vars_1ite_unsat.smt2,cvc5
QF_LIA/nec-smt/large/checkpass_pwd/prp-30-43.smt2,Yices2
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem__034.smt2.slack.smt2,cvc5
QF_LIA/2019-ezsmt/travellingSalesperson/SCC/rand_70_300_1155482584_7.lp.smt2,Z3-alpha
QF_LIA/20220307-SMPT/SwimmingPool-PT-09/RF-02.smt2,Yices2
QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N100/RF-11.smt2,Yices2
