path,SMTInterpol,,cvc5,,iProver,
,solved,runtime,solved,runtime,solved,runtime
UFLIA/sledgehammer/TypeSafe/smtlib.618862.smt2,0,1202.7537602870143,0,1201.7108078859746,0,1201.7359274050687
UFLIA/simplify2/front_end_suite/javafe.ast.TypeNameVec.021.smt2,0,1202.244197544991,1,0.3064160868525505,1,259.2154426188208
UFLIA/simplify/javafe.genericfile.ZipGenericFile.534.smt2,0,1202.7192466499982,1,0.2766981569584459,0,1201.7423553790431
UFLIA/simplify2/front_end_suite/javafe.ast.CatchClauseVec.007.smt2,0,1201.722930627002,1,0.5809202340897173,0,1201.724589423975
UFLIA/boogie/Finally_ReturnFinally..ctor-modifiesOnLoop.smt2,0,1201.7208008659654,1,0.36412091506645083,0,1201.726387106115
UFLIA/sledgehammer/StrongNorm/smtlib.667813.smt2,1,31.849281380011234,1,0.35833251499570906,1,118.06646257289685
UFLIA/sledgehammer/StrongNorm/smtlib.758137.smt2,0,1201.719518080994,0,1201.7168813929893,0,1201.7362501339521
UFLIA/simplify2/front_end_suite/javafe.ast.TypeDeclElemVec.017.smt2,0,1201.716332925018,1,0.40091694379225373,0,1201.7265501369257
UFLIA/sledgehammer/QEpres/smtlib.729310.smt2,0,1202.75666624296,0,1201.7156406878494,0,1201.7207924150862
UFLIA/simplify/javafe.util.StackVector.826.smt2,1,639.4211623289739,1,0.26216487400233746,1,13.437169819138944
UFLIA/boogie/Switch_Switch.FooString_System.String_notnull.smt2,0,1201.7433732280042,1,0.27787913591600955,1,180.62300806003623
UFLIA/sledgehammer/Hoare/smtlib.796529.smt2,0,1202.7194996969774,0,1201.7215635951143,0,1201.729476023931
UFLIA/sledgehammer/StrongNorm/smtlib.835350.smt2,0,1202.7473310870118,0,1201.717864541104,0,1201.7553142961115
UFLIA/simplify2/front_end_suite/javafe.parser.TokenQueue.006.smt2,0,1201.7467201579711,1,1.837315976852551,0,1201.7237677560188
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.848574.smt2,1,294.6697341380059,1,0.26144694397225976,1,534.5772958190646
UFLIA/boogie/BClient_Client.P_MyClass_notnull.smt2,0,1201.723626747029,1,16.301802849862725,0,1201.7567397411913
UFLIA/sledgehammer/Hoare/z3.935843.smt2,0,1201.718717036012,0,1201.7112166928127,0,1201.727850157069
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.790181.smt2,0,795.3362846749951,0,1201.724345405819,0,1201.7260005369317
UFLIA/simplify2/front_end_suite/javafe.ast.ReturnStmt.001.smt2,1,5.027743119979277,1,0.4641663080547005,1,6.002426706952974
UFLIA/simplify/javafe.tc.TypeSigVec.738.smt2,0,1201.7695148459752,1,104.73466948512942,0,1201.7253389752004
UFLIA/sledgehammer/Arrow_Order/smtlib.808750.smt2,0,1202.7445556279854,0,1201.7163177549373,0,1201.7463416750543
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1093842.smt2,0,1202.7466396560194,0,1201.7132022250444,0,1201.7246823480818
UFLIA/sledgehammer/QEpres/smtlib.1013163.smt2,0,835.7431222560117,0,1201.7141985299531,0,1201.7334880579729
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1231832.smt2,0,493.26220662600826,0,1201.716700516874,0,1201.734995118808
UFLIA/simplify2/front_end_suite/javafe.ast.ModifierPragmaVec.017.smt2,0,1201.7325547930086,1,0.36577973794192076,0,1201.7324729780667
UFLIA/boogie/Bad_Cell..ctor.smt2,0,1201.74593700096,1,0.33935317513532937,0,1201.7242851192132
UFLIA/simplify/javafe.ast.TypeDeclElemVec.377.smt2,0,1201.742705148994,1,0.47640008199959993,0,1201.751427907031
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1148592.smt2,0,1202.7192727910005,0,1201.713364918949,0,1201.7299060870428
UFLIA/boogie/AssignToRepField_AssignToRepField..ctor_System.Int32.array.smt2,0,1201.7180411100271,0,1201.7230379290413,0,1201.7299176149536
UFLIA/sledgehammer/FFT/smtlib.551876.smt2,0,1025.4095260960166,1,7.6196018611080945,1,818.5274263119791
UFLIA/boogie/AssignToRepField_AssignToRepField..ctor_System.Boolean.smt2,0,1201.7547029089983,1,0.42345295613631606,0,1201.7333127961028
UFLIA/simplify2/front_end_suite/javafe.tc.CheckInvariants.005.smt2,0,1202.2427684510476,1,15.27270071906969,0,1201.7441931180656
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.674529.smt2,0,1202.7212228360004,1,1.4886295751202852,0,1201.7302204638254
UFLIA/sledgehammer/FFT/smtlib.589955.smt2,0,1202.7208170340164,0,1201.7121282578446,0,1201.7402514270507
UFLIA/sledgehammer/Hoare/smtlib.990061.smt2,0,1202.7441688270192,1,0.5427348241209984,0,1201.781199435005
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1007031.smt2,0,1202.7158827390522,1,0.3566369069740176,1,27.97095491597429
UFLIA/sledgehammer/NS_Shared/smtlib.801500.smt2,0,1112.8142299359897,0,1201.7281651049852,0,1201.7252686019056
UFLIA/boogie/Pack_Good1.Cell.GetX.smt2,0,1201.7691358859884,1,0.40342668001540005,0,1201.742376573151
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1327187.smt2,0,1202.75142167398,0,1201.713313527871,0,1201.7322407527827
UFLIA/simplify2/front_end_suite/javafe.parser.Token.004.smt2,0,1201.7427526380052,1,0.27819059789180756,1,44.449774817796424
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.639871.smt2,0,1202.7142813630053,0,1201.7136493080761,0,1201.7364143452141
UFLIA/simplify/javafe.ast.ConstructorDecl.101.smt2,0,1202.7282779149828,1,2.4672046520281583,1,786.1685074900743
UFLIA/sledgehammer/QEpres/smtlib.674991.smt2,0,1201.7225732969819,0,1201.7118741290178,0,1201.7217028099112
UFLIA/sledgehammer/StrongNorm/smtlib.845995.smt2,0,1021.4253759090207,0,1201.7201403789222,0,1201.749353491934
UFLIA/simplify2/front_end_suite/javafe.tc.ConstantExpr.011.smt2,1,2.077787823975086,1,0.5093423840589821,0,1201.7215740010142
UFLIA/simplify2/front_end_suite/javafe.filespace.TreeWalker.006.smt2,0,1182.3713097989676,1,0.29095224593766034,1,771.0872236071154
UFLIA/sledgehammer/FFT/smtlib.642212.smt2,0,359.71942421997664,0,1201.7170292530209,0,1201.726694780169
UFLIA/simplify2/front_end_suite/javafe.ast.IdentifierVec.007.smt2,0,1201.7180292449775,1,0.7097428441047668,0,1201.7381260280963
UFLIA/sledgehammer/StrongNorm/smtlib.714479.smt2,0,1201.719040194992,0,1201.7322406708263,0,1201.7326149852015
UFLIA/grasshopper/uninstantiated/difference_postcondition_of_difference_31_8.smt2,0,1201.7199547400232,1,0.4402126930654049,1,23.992699849884957
UFLIA/simplify/javafe.ast.TypeModifierPragmaVec.395.smt2,1,2.1595317640458234,1,0.2639057100750506,1,13.011815620120615
UFLIA/sledgehammer/FFT/smtlib.732819.smt2,0,1202.745976717968,0,1201.719276123913,0,1201.732006486971
UFLIA/simplify/javafe.filespace.Resolve_Result.494.smt2,0,1201.7481492559891,1,0.24843631917610765,1,629.0560624401551
UFLIA/sledgehammer/Hoare/smtlib.660933.smt2,0,1202.7207573520136,0,1201.7342492078897,0,1201.730111809913
UFLIA/boogie/StructTests_St.S_System.Int32.ptr_System.Int32.ptr-level_2.smt2,0,1201.718486253987,0,1201.7142729288898,1,3.907455045962706
UFLIA/sledgehammer/TwoSquares/smtlib.807902.smt2,1,0.6647402600501664,1,0.2625960661098361,1,0.860922256950289
UFLIA/tokeneer/userentry/progress-11.smt2,0,1.4493866030243225,0,1201.725676447153,0,1201.7359647199046
UFLIA/simplify2/front_end_suite/javafe.util.FileCorrelatedReader.005.smt2,1,103.66082932299469,1,0.32897519087418914,1,832.8077557198703
UFLIA/boogie/QuantifierVisibilityInvariant_C..ctor_System.Int32.smt2,0,1201.7196803620318,1,0.766485121101141,0,1201.7323961320799
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1076732.smt2,0,1202.742867804016,0,1201.7111328390893,0,1201.7268839750905
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1242792.smt2,0,1202.7268093880266,0,1201.7121705799364,0,1201.7263125311583
UFLIA/sledgehammer/FFT/smtlib.1021416.smt2,0,1202.7482306549791,0,1201.7158315109555,0,1201.7246300058905
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.926730.smt2,0,1201.7419359260239,1,0.24371204292401671,1,1.423278900096193
UFLIA/simplify2/front_end_suite/javafe.ast.FormalParaDeclVec.020.smt2,0,1201.7173257149989,1,0.9556198138743639,0,1201.75111168297
UFLIA/sledgehammer/FFT/smtlib.744458.smt2,0,1069.8303863799665,0,1202.2200537328608,0,1201.726952956058
UFLIA/sledgehammer/Hoare/smtlib.561831.smt2,0,1077.7945719339768,0,1201.7170777719002,0,1201.7563704231288
